Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dirk Nowitzki,20.7,2011-04-13,DAL,,NOH,W,31.785,10,21,0.476,1,3,0.333,11,12,0.917,1,5,6,2,0,0,3,2,32
Lamar Odom,21.6,2011-04-13,LAL,@,SAC,W,45.21666666666667,9,16,0.563,1,4,0.25,3,3,1.0,0,8,8,7,0,1,0,2,22
Samuel Dalembert,15.2,2011-04-13,SAC,,LAL,L,44.906666666666666,8,13,0.615,0,0,0.0,0,2,0.0,9,9,18,1,0,2,4,3,16
Wilson Chandler,19.4,2011-04-13,DEN,@,UTA,L,40.80166666666667,10,20,0.5,1,3,0.333,6,7,0.857,0,6,6,3,0,1,1,2,27
Eric Gordon,17.4,2011-04-13,LAC,,MEM,W,37.745,10,21,0.476,2,5,0.4,2,2,1.0,2,1,3,6,2,0,3,2,24
Sam Young,14.9,2011-04-13,MEM,@,LAC,L,41.61666666666667,8,22,0.364,2,3,0.667,4,4,1.0,3,4,7,4,2,0,3,0,22
Goran Dragic,16.3,2011-04-13,HOU,@,MIN,W,44.483333333333334,4,8,0.5,3,6,0.5,0,2,0.0,2,9,11,11,0,1,2,1,11
Dwight Howard,13.1,2011-04-13,ORL,,IND,W,26.233333333333334,3,7,0.429,0,0,0.0,7,9,0.778,3,10,13,2,4,1,5,4,13
Patty Mills,19.1,2011-04-13,POR,@,GSW,L,28.983333333333334,7,16,0.438,4,7,0.571,5,6,0.833,2,3,5,2,2,0,0,2,23
Evan Turner,18.0,2011-04-13,PHI,,DET,L,35.25333333333333,7,13,0.538,2,2,1.0,2,2,1.0,0,6,6,7,2,0,2,1,18
Tyreke Evans,9.2,2011-04-13,SAC,,LAL,L,47.06666666666667,6,22,0.273,1,5,0.2,6,8,0.75,1,5,6,7,1,1,4,2,19
DeAndre Jordan,17.7,2011-04-13,LAC,,MEM,W,32.75,5,5,1.0,0,0,0.0,4,8,0.5,4,6,10,2,3,2,2,4,14
Jrue Holiday,20.5,2011-04-13,PHI,,DET,L,32.571666666666665,7,11,0.636,3,7,0.429,4,4,1.0,1,2,3,7,1,0,2,2,21
Marcin Gortat,15.6,2011-04-13,PHX,,SAS,W,35.71,10,16,0.625,0,0,0.0,1,3,0.333,4,9,13,1,0,0,2,4,21
Jason Kidd,18.9,2011-04-13,DAL,,NOH,W,28.915,4,6,0.667,4,6,0.667,0,0,0.0,0,3,3,8,4,0,1,0,12
Channing Frye,11.4,2011-04-13,PHX,,SAS,W,36.96666666666667,6,17,0.353,3,10,0.3,2,2,1.0,0,9,9,2,0,2,0,4,17
Andray Blatche,15.2,2011-04-13,WAS,@,CLE,L,24.0,7,13,0.538,0,1,0.0,6,9,0.667,3,4,7,4,2,0,5,1,20
Courtney Lee,15.0,2011-04-13,HOU,@,MIN,W,30.85,7,15,0.467,4,7,0.571,4,4,1.0,2,3,5,2,1,0,2,5,22
Tim Duncan,13.5,2011-04-13,SAS,@,PHX,L,30.566666666666666,7,14,0.5,0,0,0.0,3,7,0.429,2,10,12,1,0,2,1,1,17
Russell Westbrook,19.9,2011-04-13,OKC,,MIL,L,21.471666666666668,7,9,0.778,0,1,0.0,6,6,1.0,1,2,3,5,3,0,4,1,20
Ramon Sessions,18.6,2011-04-13,CLE,,WAS,W,32.766666666666666,8,13,0.615,0,1,0.0,11,12,0.917,1,3,4,3,0,0,5,2,27
JJ Hickson,14.6,2011-04-13,CLE,,WAS,W,32.93833333333333,7,12,0.583,0,0,0.0,1,3,0.333,6,7,13,3,1,0,3,1,15
Eric Bledsoe,15.5,2011-04-13,LAC,,MEM,W,22.016666666666666,6,9,0.667,0,0,0.0,1,1,1.0,1,3,4,6,3,2,3,2,13
Devin Harris,12.5,2011-04-13,UTA,,DEN,W,40.583333333333336,6,17,0.353,2,7,0.286,7,8,0.875,1,1,2,6,1,0,4,2,21
Kevin Martin,17.1,2011-04-13,HOU,@,MIN,W,34.21666666666667,6,14,0.429,1,6,0.167,12,13,0.923,0,5,5,2,0,0,3,0,25
Al Jefferson,12.3,2011-04-13,UTA,,DEN,W,33.06666666666667,8,15,0.533,0,0,0.0,1,2,0.5,1,9,10,3,0,1,2,3,17
Derrick Favors,14.6,2011-04-13,UTA,,DEN,W,31.926666666666666,5,10,0.5,0,0,0.0,2,3,0.667,5,2,7,3,3,2,1,4,12
Jason Thompson,16.1,2011-04-13,SAC,,LAL,L,38.666666666666664,7,11,0.636,0,1,0.0,2,4,0.5,2,6,8,2,1,2,0,3,16
Ersan Ilyasova,16.5,2011-04-13,MIL,@,OKC,W,33.96666666666667,5,8,0.625,1,2,0.5,3,3,1.0,2,7,9,0,2,2,0,2,14
Jarrett Jack,18.1,2011-04-13,NOH,@,DAL,L,28.658333333333335,8,15,0.533,1,1,1.0,5,6,0.833,0,0,0,7,0,1,1,2,22
Stephen Curry,17.7,2011-04-13,GSW,,POR,W,24.15,7,11,0.636,2,4,0.5,2,2,1.0,0,3,3,9,0,0,1,4,18
Jared Dudley,13.3,2011-04-13,PHX,,SAS,W,32.583333333333336,4,13,0.308,3,6,0.5,6,7,0.857,4,4,8,2,1,0,1,3,17
John Salmons,17.0,2011-04-13,MIL,@,OKC,W,32.43333333333333,6,10,0.6,0,1,0.0,3,4,0.75,1,2,3,3,5,0,1,1,15
Jamaal Magloire,12.7,2011-04-13,MIA,@,TOR,W,29.013333333333332,3,4,0.75,0,0,0.0,2,4,0.5,5,14,19,0,2,0,1,4,8
DeMar DeRozan,9.6,2011-04-13,TOR,,MIA,L,41.25,8,20,0.4,0,2,0.0,2,5,0.4,0,4,4,3,2,1,2,1,18
Joakim Noah,12.5,2011-04-13,CHI,,NJN,W,22.766666666666666,4,11,0.364,0,0,0.0,2,2,1.0,7,3,10,2,0,4,1,1,10
Glen Davis,14.7,2011-04-13,BOS,,NYK,W,26.843333333333334,8,14,0.571,0,0,0.0,1,2,0.5,1,7,8,3,1,0,0,3,17
Paul Millsap,12.1,2011-04-13,UTA,,DEN,W,39.8,4,9,0.444,1,1,1.0,3,4,0.75,1,5,6,5,2,1,2,3,12
Gary Forbes,13.5,2011-04-13,DEN,@,UTA,L,42.098333333333336,7,11,0.636,0,1,0.0,3,3,1.0,0,6,6,3,1,1,3,3,17
Jerryd Bayless,12.5,2011-04-13,TOR,,MIA,L,41.7,6,13,0.462,0,2,0.0,9,10,0.9,0,3,3,4,0,1,5,2,21
John Wall,15.4,2011-04-13,WAS,@,CLE,L,24.0,4,6,0.667,0,1,0.0,2,2,1.0,0,5,5,4,4,1,1,0,10
Boris Diaw,9.8,2011-04-13,CHA,,ATL,W,42.81666666666667,3,10,0.3,1,3,0.333,0,0,0.0,1,3,4,9,1,3,2,1,7
David Lee,10.0,2011-04-13,GSW,,POR,W,40.46666666666667,6,13,0.462,0,0,0.0,1,3,0.333,1,5,6,2,3,1,2,2,13
D.J. Augustin,15.4,2011-04-13,CHA,,ATL,W,34.28333333333333,6,13,0.462,1,4,0.25,4,4,1.0,0,2,2,7,1,0,1,1,17
Avery Bradley,14.7,2011-04-13,BOS,,NYK,W,26.8,10,16,0.625,0,2,0.0,0,0,0.0,0,3,3,2,2,0,2,1,20
Kyle Korver,16.4,2011-04-13,CHI,,NJN,W,29.013333333333332,7,13,0.538,2,7,0.286,3,3,1.0,0,2,2,4,0,1,0,1,19
Kevin Durant,8.6,2011-04-13,OKC,,MIL,L,23.373333333333335,6,14,0.429,1,3,0.333,1,1,1.0,1,5,6,2,1,2,4,0,14
Anthony Randolph,13.2,2011-04-13,MIN,,HOU,L,32.416666666666664,11,17,0.647,0,0,0.0,1,1,1.0,0,4,4,0,0,1,3,3,23
Von Wafer,9.2,2011-04-13,BOS,,NYK,W,36.2,6,13,0.462,2,6,0.333,0,0,0.0,0,6,6,5,1,0,4,1,14
Greg Monroe,7.4,2011-04-13,DET,@,PHI,W,31.55,3,10,0.3,0,0,0.0,4,6,0.667,0,13,13,3,1,0,1,5,10
Nazr Mohammed,7.6,2011-04-13,OKC,,MIL,L,31.833333333333332,5,11,0.455,0,0,0.0,2,4,0.5,3,7,10,0,2,1,4,2,12
J.J. Barea,16.1,2011-04-13,DAL,,NOH,W,19.908333333333335,3,6,0.5,1,2,0.5,7,7,1.0,0,5,5,8,0,0,2,0,14
Ryan Anderson,15.0,2011-04-13,ORL,,IND,W,25.966666666666665,4,8,0.5,3,5,0.6,3,3,1.0,4,3,7,0,1,1,0,1,14
Luke Babbitt,3.1,2011-04-13,POR,@,GSW,L,33.333333333333336,4,17,0.235,2,5,0.4,1,2,0.5,3,8,11,3,0,0,3,2,11
Ekpe Udoh,9.1,2011-04-13,GSW,,POR,W,29.05,1,5,0.2,0,0,0.0,1,2,0.5,4,4,8,4,4,2,1,4,3
Mario Chalmers,10.0,2011-04-13,MIA,@,TOR,W,32.0,2,6,0.333,1,4,0.25,0,0,0.0,0,2,2,13,2,1,4,0,5
Jeremy Lin,15.0,2011-04-13,GSW,,POR,W,23.85,5,8,0.625,1,2,0.5,1,2,0.5,2,3,5,5,2,0,0,2,12
Metta World Peace,3.8,2011-04-13,LAL,@,SAC,W,46.71666666666667,2,11,0.182,1,5,0.2,3,4,0.75,0,5,5,3,4,1,4,3,8
Al Harrington,10.7,2011-04-13,DEN,@,UTA,L,34.14333333333333,4,14,0.286,1,6,0.167,6,6,1.0,1,5,6,3,1,0,1,1,15
Jeff Green,8.6,2011-04-13,BOS,,NYK,W,34.35666666666667,6,13,0.462,0,1,0.0,2,2,1.0,1,7,8,3,1,0,3,4,14
Andres Nocioni,14.1,2011-04-13,PHI,,DET,L,30.6,6,12,0.5,2,5,0.4,4,4,1.0,2,2,4,3,0,0,0,5,18
Sasha Pavlovic,12.4,2011-04-13,BOS,,NYK,W,34.95,7,10,0.7,4,5,0.8,1,3,0.333,0,2,2,0,1,0,2,3,19
Joey Dorsey,10.4,2011-04-13,TOR,,MIA,L,32.06666666666667,3,4,0.75,0,0,0.0,1,4,0.25,2,5,7,2,4,1,2,2,7
James Johnson,11.1,2011-04-13,TOR,,MIA,L,41.85,4,10,0.4,0,1,0.0,4,7,0.571,3,3,6,6,0,1,1,3,12
Chris Johnson,7.9,2011-04-13,POR,@,GSW,L,40.31666666666667,1,8,0.125,0,0,0.0,6,8,0.75,8,5,13,1,1,1,2,4,8
O.J. Mayo,5.0,2011-04-13,MEM,@,LAC,L,30.083333333333332,4,11,0.364,2,6,0.333,2,2,1.0,0,2,2,4,2,1,5,5,12
Brandon Rush,8.7,2011-04-13,IND,@,ORL,L,25.25,5,16,0.313,5,9,0.556,1,2,0.5,1,0,1,0,2,0,0,1,16
Luke Ridnour,10.0,2011-04-13,MIN,,HOU,L,42.96666666666667,3,11,0.273,1,2,0.5,0,0,0.0,1,3,4,11,1,0,0,2,7
Darrell Arthur,4.7,2011-04-13,MEM,@,LAC,L,30.883333333333333,2,10,0.2,0,0,0.0,3,4,0.75,3,6,9,3,2,1,2,6,7
Beno Udrih,11.6,2011-04-13,SAC,,LAL,L,34.31666666666667,4,9,0.444,1,1,1.0,2,2,1.0,1,4,5,6,1,0,1,2,11
Johan Petro,13.5,2011-04-13,NJN,@,CHI,L,20.703333333333333,4,7,0.571,0,0,0.0,5,6,0.833,4,4,8,0,2,0,1,2,13
Patrick Patterson,9.1,2011-04-13,HOU,@,MIN,W,31.05,7,13,0.538,0,0,0.0,0,2,0.0,2,2,4,3,1,1,2,4,14
Josh Powell,12.4,2011-04-13,ATL,@,CHA,L,33.96666666666667,5,10,0.5,0,0,0.0,6,7,0.857,0,5,5,2,0,1,1,2,16
Gary Neal,9.5,2011-04-13,SAS,@,PHX,L,36.666666666666664,5,11,0.455,1,4,0.25,3,4,0.75,0,5,5,3,1,0,1,5,14
Brook Lopez,8.1,2011-04-13,NJN,@,CHI,L,37.983333333333334,8,17,0.471,0,0,0.0,1,1,1.0,1,3,4,0,0,2,2,3,17
Derrick Brown,6.3,2011-04-13,NYK,@,BOS,L,21.75,3,7,0.429,1,2,0.5,0,0,0.0,6,1,7,2,3,1,5,4,7
Shane Battier,11.5,2011-04-13,MEM,@,LAC,L,28.275,4,8,0.5,1,4,0.25,4,5,0.8,2,6,8,3,0,0,2,1,13
Landry Fields,10.3,2011-04-13,NYK,@,BOS,L,29.683333333333334,6,12,0.5,2,5,0.4,2,3,0.667,0,7,7,0,0,0,1,1,16
JR Smith,6.2,2011-04-13,DEN,@,UTA,L,37.96666666666667,5,12,0.417,1,4,0.25,3,4,0.75,2,1,3,3,2,0,6,2,14
Yi Jianlian,10.1,2011-04-13,WAS,@,CLE,L,24.0,4,10,0.4,0,0,0.0,2,2,1.0,4,8,12,0,0,1,0,1,10
Steve Nash,10.5,2011-04-13,PHX,,SAS,W,30.7,3,10,0.3,0,0,0.0,2,2,1.0,1,1,2,10,1,1,1,1,8
Austin Daye,5.2,2011-04-13,DET,@,PHI,W,31.166666666666668,2,10,0.2,0,3,0.0,2,2,1.0,0,7,7,5,1,2,1,4,6
Richard Hamilton,10.8,2011-04-13,DET,@,PHI,W,27.633333333333333,2,5,0.4,0,0,0.0,5,6,0.833,0,4,4,7,0,2,1,4,9
James Harden,10.3,2011-04-13,OKC,,MIL,L,24.343333333333334,5,12,0.417,1,3,0.333,1,1,1.0,3,3,6,5,0,0,1,2,12
Larry Sanders,8.7,2011-04-13,MIL,@,OKC,W,27.916666666666668,5,9,0.556,0,0,0.0,0,0,0.0,4,4,8,0,1,2,3,1,10
Shawn Marion,7.3,2011-04-13,DAL,,NOH,W,29.098333333333333,4,9,0.444,0,1,0.0,2,4,0.5,0,8,8,4,1,0,3,1,10
Tony Parker,7.0,2011-04-13,SAS,@,PHX,L,25.466666666666665,4,12,0.333,0,1,0.0,4,6,0.667,1,4,5,7,0,0,3,3,12
Dante Cunningham,10.2,2011-04-13,CHA,,ATL,W,29.183333333333334,7,11,0.636,0,0,0.0,0,0,0.0,1,5,6,0,1,1,2,2,14
Juwan Howard,13.2,2011-04-13,MIA,@,TOR,W,32.06666666666667,7,12,0.583,0,0,0.0,4,4,1.0,2,4,6,0,0,0,1,2,18
Luol Deng,7.1,2011-04-13,CHI,,NJN,W,31.48,4,11,0.364,1,3,0.333,2,2,1.0,2,4,6,2,2,0,3,2,11
Danny Green,10.2,2011-04-13,SAS,@,PHX,L,24.05,5,9,0.556,3,6,0.5,0,0,0.0,1,3,4,0,1,1,1,2,13
James Jones,6.9,2011-04-13,MIA,@,TOR,W,35.516666666666666,4,11,0.364,4,6,0.667,0,0,0.0,0,4,4,2,1,0,1,4,12
Wesley Matthews,10.7,2011-04-13,POR,@,GSW,L,24.0,5,9,0.556,4,7,0.571,4,4,1.0,0,1,1,1,0,0,4,0,18
Etan Thomas,8.7,2011-04-13,ATL,@,CHA,L,22.683333333333334,3,6,0.5,0,0,0.0,2,2,1.0,2,4,6,1,0,4,2,1,8
Taj Gibson,10.1,2011-04-13,CHI,,NJN,W,22.22,2,4,0.5,0,0,0.0,5,6,0.833,2,6,8,0,0,3,1,2,9
Damien Wilkins,10.7,2011-04-13,ATL,@,CHA,L,34.483333333333334,5,10,0.5,0,0,0.0,4,4,1.0,0,4,4,1,2,0,1,3,14
Ryan Hollins,11.8,2011-04-13,CLE,,WAS,W,35.795,2,3,0.667,0,0,0.0,8,8,1.0,2,4,6,1,0,2,2,4,12
Maurice Evans,13.4,2011-04-13,WAS,@,CLE,L,24.0,6,7,0.857,3,3,1.0,0,0,0.0,0,0,0,1,2,0,1,2,15
Greivis Vasquez,12.5,2011-04-13,MEM,@,LAC,L,32.85,7,11,0.636,2,2,1.0,1,1,1.0,0,0,0,4,0,0,2,1,17
Marco Belinelli,9.2,2011-04-13,NOH,@,DAL,L,21.165,5,11,0.455,4,8,0.5,0,0,0.0,0,1,1,0,2,0,1,1,14
Mike Dunleavy,8.3,2011-04-13,IND,@,ORL,L,24.15,5,10,0.5,2,3,0.667,4,5,0.8,0,5,5,0,0,0,3,2,16
Elton Brand,5.7,2011-04-13,PHI,,DET,L,32.126666666666665,4,13,0.308,0,0,0.0,0,0,0.0,2,6,8,2,0,2,0,2,8
Nenad Krstic,11.4,2011-04-13,BOS,,NYK,W,24.616666666666667,5,8,0.625,0,0,0.0,3,4,0.75,3,3,6,1,0,1,0,5,13
Derek Fisher,10.9,2011-04-13,LAL,@,SAC,W,39.483333333333334,5,9,0.556,1,2,0.5,0,0,0.0,1,4,5,3,1,0,0,2,11
Sasha Vujacic,6.3,2011-04-13,NJN,@,CHI,L,42.781666666666666,4,11,0.364,2,5,0.4,0,0,0.0,0,2,2,4,2,0,1,5,10
Ed Davis,5.5,2011-04-13,TOR,,MIA,L,36.4,3,7,0.429,0,0,0.0,1,2,0.5,4,4,8,1,2,1,4,2,7
Grant Hill,10.5,2011-04-13,PHX,,SAS,W,29.666666666666668,5,10,0.5,1,1,1.0,3,3,1.0,1,3,4,3,0,0,1,3,14
Shannon Brown,11.4,2011-04-13,LAL,@,SAC,W,16.275,6,11,0.545,2,3,0.667,1,1,1.0,0,1,1,2,1,0,1,0,15
Armon Johnson,4.4,2011-04-13,POR,@,GSW,L,34.766666666666666,5,12,0.417,0,1,0.0,2,3,0.667,0,3,3,3,2,0,5,2,12
Daequan Cook,11.0,2011-04-13,OKC,,MIL,L,29.0,4,6,0.667,3,4,0.75,0,0,0.0,1,2,3,3,1,0,1,2,11
Hedo Turkoglu,7.3,2011-04-13,ORL,,IND,W,24.983333333333334,5,9,0.556,1,3,0.333,2,2,1.0,0,5,5,3,0,0,5,0,13
Chuck Hayes,5.4,2011-04-13,HOU,@,MIN,W,27.516666666666666,1,4,0.25,0,1,0.0,0,2,0.0,4,5,9,6,1,1,2,4,2
Kwame Brown,11.0,2011-04-13,CHA,,ATL,W,32.833333333333336,4,5,0.8,0,0,0.0,3,6,0.5,2,6,8,0,0,1,0,2,11
Martell Webster,8.8,2011-04-13,MIN,,HOU,L,26.016666666666666,3,10,0.3,0,2,0.0,5,7,0.714,3,2,5,3,1,0,1,1,11
Marc Gasol,6.7,2011-04-13,MEM,@,LAC,L,26.8,5,11,0.455,0,0,0.0,0,0,0.0,2,5,7,2,0,1,1,4,10
Anthony Tolliver,3.7,2011-04-13,MIN,,HOU,L,42.86666666666667,3,7,0.429,0,1,0.0,0,0,0.0,2,11,13,0,0,1,2,5,6
Anthony Carter,10.2,2011-04-13,NYK,@,BOS,L,20.283333333333335,3,4,0.75,1,2,0.5,2,2,1.0,0,1,1,6,1,1,3,1,9
Earl Barron,1.4,2011-04-13,POR,@,GSW,L,36.65,2,10,0.2,0,0,0.0,1,2,0.5,4,9,13,3,0,0,3,4,5
Amar'e Stoudemire,6.5,2011-04-13,NYK,@,BOS,L,20.45,6,15,0.4,0,0,0.0,2,3,0.667,2,2,4,1,0,1,2,1,14
Brandon Bass,7.4,2011-04-13,ORL,,IND,W,22.333333333333332,5,8,0.625,0,0,0.0,2,3,0.667,2,4,6,1,0,1,3,4,12
Chris Andersen,7.8,2011-04-13,DEN,@,UTA,L,29.483333333333334,1,1,1.0,0,0,0.0,2,2,1.0,1,9,10,0,2,1,0,5,4
Daniel Gibson,5.2,2011-04-13,CLE,,WAS,W,27.266666666666666,4,16,0.25,0,7,0.0,2,2,1.0,0,1,1,3,1,2,0,0,10
Serge Ibaka,8.3,2011-04-13,OKC,,MIL,L,23.905,3,4,0.75,0,0,0.0,0,0,0.0,2,5,7,1,0,3,1,2,6
Antonio McDyess,9.8,2011-04-13,SAS,@,PHX,L,19.65,4,6,0.667,0,0,0.0,0,0,0.0,2,8,10,2,0,0,0,2,8
DJ White,8.9,2011-04-13,CHA,,ATL,W,20.35,6,10,0.6,0,0,0.0,0,0,0.0,2,3,5,1,0,1,1,3,12
Derrick Rose,8.6,2011-04-13,CHI,,NJN,W,30.246666666666666,5,13,0.385,0,3,0.0,5,8,0.625,1,3,4,1,0,0,0,1,15
Thaddeus Young,9.0,2011-04-13,PHI,,DET,L,17.426666666666666,6,11,0.545,1,1,1.0,0,0,0.0,1,2,3,1,0,1,1,1,13
Jason Terry,7.4,2011-04-13,DAL,,NOH,W,24.293333333333333,4,11,0.364,2,8,0.25,3,4,0.75,0,1,1,2,1,0,1,2,13
Kosta Koufos,7.3,2011-04-13,DEN,@,UTA,L,26.716666666666665,7,11,0.636,0,0,0.0,0,0,0.0,4,2,6,0,0,0,4,3,14
Toney Douglas,8.4,2011-04-13,NYK,@,BOS,L,31.116666666666667,3,8,0.375,1,4,0.25,1,1,1.0,0,1,1,5,2,0,1,0,8
Troy Murphy,9.1,2011-04-13,BOS,,NYK,W,26.75,4,6,0.667,1,2,0.5,0,0,0.0,0,4,4,1,2,0,0,3,9
Quentin Richardson,5.6,2011-04-13,ORL,,IND,W,29.2,3,9,0.333,1,4,0.25,0,0,0.0,1,7,8,3,0,0,0,3,7
George Hill,9.8,2011-04-13,SAS,@,PHX,L,28.29,4,10,0.4,0,2,0.0,5,6,0.833,1,2,3,3,0,0,0,2,13
C.J. Watson,8.9,2011-04-13,CHI,,NJN,W,18.503333333333334,2,5,0.4,1,2,0.5,3,4,0.75,0,4,4,6,0,0,1,1,8
Carlos Delfino,7.3,2011-04-13,MIL,@,OKC,W,25.80666666666667,4,9,0.444,2,5,0.4,0,0,0.0,0,1,1,2,1,1,1,1,10
Brad Miller,7.3,2011-04-13,HOU,@,MIN,W,20.483333333333334,4,8,0.5,0,3,0.0,2,2,1.0,0,5,5,4,0,0,3,0,10
AJ Price,9.4,2011-04-13,IND,@,ORL,L,18.65,2,6,0.333,1,4,0.25,2,2,1.0,0,1,1,7,1,0,0,1,7
Othyus Jeffers,6.0,2011-04-13,WAS,@,CLE,L,25.266666666666666,3,9,0.333,0,0,0.0,1,2,0.5,3,4,7,2,1,0,0,3,7
Spencer Hawes,2.7,2011-04-13,PHI,,DET,L,27.605,3,9,0.333,0,0,0.0,0,0,0.0,1,4,5,1,1,2,2,3,6
Chris Paul,4.2,2011-04-13,NOH,@,DAL,L,25.158333333333335,2,9,0.222,0,1,0.0,3,3,1.0,0,1,1,8,1,0,3,3,7
JaVale McGee,8.3,2011-04-13,WAS,@,CLE,L,19.116666666666667,5,7,0.714,0,0,0.0,0,0,0.0,1,3,4,0,0,2,1,2,10
Roger Mason Jr.,5.0,2011-04-13,NYK,@,BOS,L,31.05,3,9,0.333,1,5,0.2,1,1,1.0,0,5,5,4,0,0,1,3,8
Brendan Haywood,10.3,2011-04-13,DAL,,NOH,W,25.85,5,5,1.0,0,0,0.0,0,0,0.0,1,6,7,1,0,0,1,1,10
Henry Walker,10.1,2011-04-13,NYK,@,BOS,L,23.833333333333332,3,6,0.5,1,3,0.333,5,6,0.833,0,3,3,2,0,0,0,2,12
Tyler Hansbrough,4.1,2011-04-13,IND,@,ORL,L,22.203333333333333,4,10,0.4,0,0,0.0,1,1,1.0,2,4,6,1,1,0,3,2,9
Ben Gordon,6.6,2011-04-13,DET,@,PHI,W,25.333333333333332,4,8,0.5,2,4,0.5,0,0,0.0,1,3,4,2,0,0,2,1,10
Brandan Wright,6.8,2011-04-13,NJN,@,CHI,L,14.2,1,3,0.333,0,0,0.0,2,2,1.0,0,3,3,2,2,2,0,3,4
Hamed Haddadi,9.1,2011-04-13,MEM,@,LAC,L,13.266666666666667,3,5,0.6,0,0,0.0,4,5,0.8,1,2,3,0,1,1,0,3,10
Al-Farouq Aminu,7.2,2011-04-13,LAC,,MEM,W,23.5,3,3,1.0,0,0,0.0,0,0,0.0,0,4,4,3,2,0,2,3,6
Mustafa Shakur,3.2,2011-04-13,WAS,@,CLE,L,16.45,4,13,0.308,0,1,0.0,0,0,0.0,2,0,2,3,2,0,2,2,8
Wesley Johnson,6.2,2011-04-13,MIN,,HOU,L,32.25,4,7,0.571,0,0,0.0,0,0,0.0,1,4,5,2,1,0,2,2,8
Quincy Pondexter,8.9,2011-04-13,NOH,@,DAL,L,21.735,4,7,0.571,1,2,0.5,1,2,0.5,1,3,4,0,1,0,0,0,10
Corey Maggette,9.6,2011-04-13,MIL,@,OKC,W,18.776666666666667,3,5,0.6,0,0,0.0,6,6,1.0,0,1,1,2,1,0,2,2,12
Jamal Crawford,10.1,2011-04-13,ATL,@,CHA,L,18.8,6,10,0.6,0,2,0.0,2,3,0.667,1,0,1,2,0,0,1,0,14
Byron Mullens,4.6,2011-04-13,OKC,,MIL,L,29.178333333333335,4,9,0.444,0,0,0.0,2,4,0.5,1,4,5,0,1,0,2,2,10
Michael Redd,7.3,2011-04-13,MIL,@,OKC,W,28.983333333333334,5,10,0.5,1,3,0.333,0,0,0.0,0,3,3,2,0,0,1,0,11
Corey Brewer,10.4,2011-04-13,DAL,,NOH,W,12.101666666666667,3,4,0.75,2,3,0.667,3,4,0.75,0,0,0,2,1,0,1,0,11
Jason Richardson,3.4,2011-04-13,ORL,,IND,W,25.0,3,9,0.333,2,6,0.333,0,0,0.0,0,3,3,0,2,0,2,1,8
Tayshaun Prince,10.4,2011-04-13,DET,@,PHI,W,22.666666666666668,6,9,0.667,2,4,0.5,0,0,0.0,0,1,1,0,0,0,0,0,14
Anthony Parker,5.7,2011-04-13,CLE,,WAS,W,23.99,2,7,0.286,1,4,0.25,0,0,0.0,0,2,2,4,0,2,0,0,5
