Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luc Mbah a Moute,7.7,2015-03-29,PHI,@,CLE,L,25.383333333333333,2,8,0.25,1,3,0.333,3,4,0.75,0,4,4,1,3,0,0,0,8
Alan Anderson,10.6,2015-03-29,BKN,,LAL,W,28.433333333333334,3,6,0.5,1,2,0.5,2,2,1.0,0,3,3,3,2,0,0,1,9
Goran Dragic,4.8,2015-03-29,MIA,,DET,W,34.93,4,10,0.4,1,3,0.333,1,2,0.5,0,2,2,5,0,1,3,3,10
Boris Diaw,7.1,2015-03-29,SAS,,MEM,W,22.016666666666666,4,8,0.5,1,2,0.5,1,2,0.5,2,5,7,2,0,0,2,2,10
Anthony Morrow,8.3,2015-03-29,OKC,@,PHX,W,27.7,4,6,0.667,3,5,0.6,0,0,0.0,0,2,2,0,1,1,2,1,11
Tyson Chandler,4.9,2015-03-29,DAL,@,IND,L,28.176666666666666,1,5,0.2,0,0,0.0,0,0,0.0,2,9,11,2,1,1,0,3,2
Lorenzo Brown,6.7,2015-03-29,MIN,@,NOP,L,36.0,3,6,0.5,0,1,0.0,2,2,1.0,0,3,3,8,0,0,4,2,8
Jodie Meeks,9.7,2015-03-29,DET,@,MIA,L,27.666666666666668,4,8,0.5,3,5,0.6,0,0,0.0,0,0,0,3,1,0,0,1,11
Dante Cunningham,6.2,2015-03-29,NOP,,MIN,W,30.183333333333334,3,6,0.5,0,0,0.0,0,0,0.0,1,2,3,1,2,2,1,3,6
Iman Shumpert,7.8,2015-03-29,CLE,,PHI,W,10.966666666666667,2,7,0.286,2,2,1.0,3,4,0.75,0,1,1,0,3,0,0,0,9
Rodney Stuckey,4.3,2015-03-29,IND,,DAL,W,30.016666666666666,4,14,0.286,1,2,0.5,1,2,0.5,0,5,5,2,0,0,0,0,10
Kentavious Caldwell-Pope,-2.0,2015-03-29,DET,@,MIA,L,40.6,4,15,0.267,0,6,0.0,1,2,0.5,0,4,4,1,2,0,4,4,9
Isaiah Canaan,2.5,2015-03-29,PHI,@,CLE,L,17.483333333333334,3,11,0.273,2,7,0.286,0,0,0.0,0,1,1,5,1,0,3,2,8
Mason Plumlee,9.9,2015-03-29,BKN,,LAL,W,23.145,2,3,0.667,0,0,0.0,3,4,0.75,0,5,5,3,1,0,0,0,7
Chase Budinger,9.0,2015-03-29,MIN,@,NOP,L,30.466666666666665,3,9,0.333,0,2,0.0,4,4,1.0,3,2,5,2,0,0,0,0,10
Alex Len,2.0,2015-03-29,PHX,,OKC,L,24.783333333333335,1,3,0.333,0,0,0.0,0,0,0.0,3,8,11,0,0,2,3,3,2
Quincy Pondexter,7.5,2015-03-29,NOP,,MIN,W,20.75,3,4,0.75,2,3,0.667,2,2,1.0,0,1,1,0,0,2,1,4,10
JR Smith,6.9,2015-03-29,CLE,,PHI,W,37.416666666666664,3,8,0.375,3,7,0.429,0,0,0.0,1,2,3,2,0,0,0,1,9
Earl Clark,0.2,2015-03-29,BKN,,LAL,W,19.766666666666666,2,10,0.2,0,5,0.0,0,0,0.0,1,7,8,0,0,2,1,2,4
Beno Udrih,9.3,2015-03-29,MEM,@,SAS,L,19.35333333333333,3,5,0.6,1,1,1.0,2,2,1.0,0,2,2,4,0,0,0,2,9
Anthony Tolliver,6.6,2015-03-29,DET,@,MIA,L,27.923333333333332,3,6,0.5,1,4,0.25,0,0,0.0,0,2,2,4,1,0,1,2,7
Courtney Lee,4.5,2015-03-29,MEM,@,SAS,L,35.74666666666667,4,11,0.364,0,3,0.0,2,2,1.0,0,1,1,3,1,0,2,2,10
Henry Walker,4.3,2015-03-29,MIA,,DET,W,34.336666666666666,2,5,0.4,2,4,0.5,0,0,0.0,0,5,5,1,1,0,1,3,6
Gigi Datome,7.9,2015-03-29,BOS,,LAC,L,18.25,5,9,0.556,2,4,0.5,0,0,0.0,0,1,1,1,0,0,0,2,12
Aron Baynes,5.6,2015-03-29,SAS,,MEM,W,18.52,2,5,0.4,0,0,0.0,0,0,0.0,3,4,7,0,0,2,0,1,4
Hollis Thompson,6.8,2015-03-29,PHI,@,CLE,L,23.713333333333335,3,5,0.6,1,2,0.5,0,0,0.0,0,3,3,0,2,0,0,2,7
Amar'e Stoudemire,5.0,2015-03-29,DAL,@,IND,L,19.18,5,12,0.417,0,1,0.0,1,2,0.5,1,1,2,0,1,0,0,3,11
Luis Scola,4.5,2015-03-29,IND,,DAL,W,22.15,3,6,0.5,0,0,0.0,2,4,0.5,1,4,5,0,1,0,1,4,8
Tarik Black,5.5,2015-03-29,LAL,@,BKN,L,26.32,4,8,0.5,0,0,0.0,0,0,0.0,2,3,5,2,0,0,1,3,8
Tristan Thompson,6.2,2015-03-29,CLE,,PHI,W,19.696666666666665,2,5,0.4,0,0,0.0,2,2,1.0,4,5,9,0,0,0,1,1,6
Brandon Bass,8.6,2015-03-29,BOS,,LAC,L,24.0,4,6,0.667,0,1,0.0,5,6,0.833,1,0,1,1,0,0,2,2,13
Toney Douglas,5.6,2015-03-29,NOP,,MIN,W,16.183333333333334,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,3,3,0,0,1,3
Ian Mahinmi,2.9,2015-03-29,IND,,DAL,W,17.018333333333334,1,3,0.333,0,0,0.0,1,4,0.25,1,3,4,1,2,1,1,3,3
JaKarr Sampson,6.9,2015-03-29,PHI,@,CLE,L,16.8,4,7,0.571,1,2,0.5,0,0,0.0,0,3,3,1,0,0,0,1,9
Norris Cole,5.9,2015-03-29,NOP,,MIN,W,26.7,4,7,0.571,0,2,0.0,2,4,0.5,0,1,1,3,0,0,2,1,10
Jarrett Jack,5.0,2015-03-29,BKN,,LAL,W,14.383333333333333,3,4,0.75,1,1,1.0,0,0,0.0,0,2,2,2,1,0,3,1,7
Manu Ginobili,6.6,2015-03-29,SAS,,MEM,W,19.763333333333332,1,3,0.333,0,1,0.0,2,2,1.0,1,3,4,3,1,0,0,1,4
Marco Belinelli,5.2,2015-03-29,SAS,,MEM,W,13.753333333333334,2,5,0.4,1,3,0.333,2,2,1.0,0,2,2,1,1,0,1,1,7
Tayshaun Prince,2.0,2015-03-29,DET,@,MIA,L,23.71,2,8,0.25,1,3,0.333,1,1,1.0,1,3,4,2,0,0,1,3,6
Joel Anthony,4.8,2015-03-29,DET,@,MIA,L,8.966666666666667,1,3,0.333,0,0,0.0,0,0,0.0,3,1,4,0,0,3,0,0,2
Phil Pressey,3.7,2015-03-29,BOS,,LAC,L,12.933333333333334,1,3,0.333,0,1,0.0,0,0,0.0,1,3,4,4,1,0,2,0,2
Avery Bradley,3.2,2015-03-29,BOS,,LAC,L,24.05,2,7,0.286,1,4,0.25,0,0,0.0,1,1,2,2,0,1,0,2,5
Vince Carter,4.7,2015-03-29,MEM,@,SAS,L,22.583333333333332,1,3,0.333,1,3,0.333,2,2,1.0,0,4,4,0,1,0,0,2,5
Ramon Sessions,7.4,2015-03-29,WAS,,HOU,L,8.966666666666667,2,3,0.667,0,1,0.0,2,2,1.0,0,0,0,1,2,0,0,0,6
Spencer Hawes,3.0,2015-03-29,LAC,@,BOS,W,19.133333333333333,0,2,0.0,0,1,0.0,3,4,0.75,0,4,4,4,0,0,1,3,3
Brandon Knight,-2.0,2015-03-29,PHX,,OKC,L,22.205,1,10,0.1,0,6,0.0,1,2,0.5,0,2,2,4,1,0,2,1,3
Brandan Wright,5.1,2015-03-29,PHX,,OKC,L,16.483333333333334,2,2,1.0,0,0,0.0,2,4,0.5,1,0,1,0,2,0,1,3,6
C.J. Watson,2.9,2015-03-29,IND,,DAL,W,23.606666666666666,2,5,0.4,0,2,0.0,3,4,0.75,0,3,3,1,0,0,1,4,7
Raymond Felton,3.3,2015-03-29,DAL,@,IND,L,14.433333333333334,3,6,0.5,1,2,0.5,2,2,1.0,0,0,0,1,0,0,3,1,9
Drew Gooden,3.4,2015-03-29,WAS,,HOU,L,18.041666666666668,2,4,0.5,0,1,0.0,0,0,0.0,0,5,5,1,0,0,0,2,4
Jae Crowder,1.6,2015-03-29,BOS,,LAC,L,21.746666666666666,2,6,0.333,0,2,0.0,2,2,1.0,1,2,3,1,0,0,1,5,6
Devin Harris,1.8,2015-03-29,DAL,@,IND,L,27.2,1,5,0.2,1,2,0.5,1,2,0.5,1,1,2,3,0,0,1,2,4
Damjan Rudez,5.0,2015-03-29,IND,,DAL,W,11.591666666666667,2,2,1.0,2,2,1.0,0,0,0.0,1,1,2,0,0,0,1,1,6
Gorgui Dieng,1.9,2015-03-29,MIN,@,NOP,L,9.1,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,3,0,1,0
Solomon Hill,1.9,2015-03-29,IND,,DAL,W,14.281666666666666,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,6,0,0,2,4,2
Luol Deng,2.2,2015-03-29,MIA,,DET,W,17.963333333333335,1,5,0.2,0,1,0.0,2,2,1.0,0,2,2,1,1,0,1,0,4
Jason Terry,3.9,2015-03-29,HOU,@,WAS,W,19.045,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,2,5
Luke Babbitt,6.1,2015-03-29,NOP,,MIN,W,7.683333333333334,3,4,0.75,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,7
Robbie Hummel,2.8,2015-03-29,MIN,@,NOP,L,17.538333333333334,2,4,0.5,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,3,6
Hedo Turkoglu,0.5,2015-03-29,LAC,@,BOS,W,15.166666666666666,1,5,0.2,1,4,0.25,0,0,0.0,0,3,3,1,0,0,1,0,3
Al-Farouq Aminu,1.4,2015-03-29,DAL,@,IND,L,14.65,1,4,0.25,0,1,0.0,1,2,0.5,1,1,2,0,1,0,0,2,3
Glen Davis,1.2,2015-03-29,LAC,@,BOS,W,14.253333333333334,2,6,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,2,4
Anthony Bennett,0.5,2015-03-29,MIN,@,NOP,L,11.506666666666666,0,4,0.0,0,1,0.0,2,2,1.0,0,1,1,2,1,0,1,1,2
Lavoy Allen,0.5,2015-03-29,IND,,DAL,W,3.433333333333333,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,2,2
Robert Sacre,2.0,2015-03-29,LAL,@,BKN,L,19.766666666666666,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,4
Charlie Villanueva,0.4,2015-03-29,DAL,@,IND,L,11.643333333333333,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,1,0,0,0,2,3
Rasual Butler,1.9,2015-03-29,WAS,,HOU,L,13.62,0,3,0.0,0,2,0.0,2,2,1.0,0,1,1,1,1,0,0,0,2
Michael Beasley,1.2,2015-03-29,MIA,,DET,W,7.486666666666666,2,6,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,4
Kosta Koufos,3.3,2015-03-29,MEM,@,SAS,L,13.633333333333333,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,4
Richard Jefferson,-0.2,2015-03-29,DAL,@,IND,L,16.451666666666668,2,6,0.333,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,3,4
Nick Calathes,-1.2,2015-03-29,MEM,@,SAS,L,13.17,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,2,0,0,2,2,0
Paul Pierce,-2.2,2015-03-29,WAS,,HOU,L,22.408333333333335,1,6,0.167,0,3,0.0,0,0,0.0,1,0,1,1,1,0,2,2,2
Shawn Marion,1.7,2015-03-29,CLE,,PHI,W,6.3,1,1,1.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,2,1,2
Matthew Dellavedova,0.5,2015-03-29,CLE,,PHI,W,20.15,0,2,0.0,0,2,0.0,0,0,0.0,1,2,3,2,0,0,0,2,0
Patty Mills,0.6,2015-03-29,SAS,,MEM,W,12.55,1,5,0.2,0,3,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2
Kevin Seraphin,-1.3,2015-03-29,WAS,,HOU,L,7.871666666666667,1,4,0.25,0,0,0.0,1,2,0.5,0,0,0,0,0,1,1,3,3
Henry Sims,0.8,2015-03-29,PHI,@,CLE,L,12.5,1,2,0.5,0,0,0.0,1,2,0.5,2,0,2,0,0,0,1,3,3
Martell Webster,1.3,2015-03-29,WAS,,HOU,L,8.466666666666667,1,2,0.5,1,1,1.0,0,0,0.0,1,0,1,0,0,0,1,1,3
Shawne Williams,0.9,2015-03-29,DET,@,MIA,L,7.266666666666667,0,3,0.0,0,1,0.0,2,2,1.0,1,1,2,0,0,0,0,0,2
Marcus Smart,-4.8,2015-03-29,BOS,,LAC,L,18.366666666666667,0,6,0.0,0,3,0.0,0,0,0.0,1,3,4,0,0,0,1,3,0
Spencer Dinwiddie,-1.9,2015-03-29,DET,@,MIA,L,11.97,0,5,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,1,2
Nick Johnson,-4.8,2015-03-29,HOU,@,WAS,W,16.45,0,3,0.0,0,1,0.0,0,4,0.0,1,1,2,0,0,1,2,2,0
Archie Goodwin,-0.1,2015-03-29,PHX,,OKC,L,3.05,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2
Jerami Grant,-3.8,2015-03-29,PHI,@,CLE,L,21.586666666666666,0,4,0.0,0,2,0.0,2,4,0.5,0,2,2,0,0,0,2,2,2
Tyler Johnson,-0.1,2015-03-29,MIA,,DET,W,20.003333333333334,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0
Mitch McGary,0.5,2015-03-29,OKC,@,PHX,W,8.155,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0
Bojan Bogdanovic,-0.5,2015-03-29,BKN,,LAL,W,8.616666666666667,1,4,0.25,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,2,2
Caron Butler,-0.1,2015-03-29,DET,@,MIA,L,16.833333333333332,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0
C.J. Wilcox,-1.8,2015-03-29,LAC,@,BOS,W,4.116666666666666,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0
Cory Joseph,0.3,2015-03-29,SAS,,MEM,W,0.7033333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Matt Bonner,0.0,2015-03-29,SAS,,MEM,W,0.7033333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Reggie Williams,0.0,2015-03-29,SAS,,MEM,W,0.7033333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jordan Adams,-0.7,2015-03-29,MEM,@,SAS,L,0.7033333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
JaMychal Green,0.0,2015-03-29,MEM,@,SAS,L,0.7033333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Lester Hudson,0.0,2015-03-29,LAC,@,BOS,W,0.5166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
James Jones,-1.1,2015-03-29,CLE,,PHI,W,5.866666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Dahntay Jones,-0.7,2015-03-29,LAC,@,BOS,W,0.705,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Russell Westbrook,17.1,2015-03-28,OKC,@,UTA,L,40.8,12,29,0.414,3,9,0.333,10,12,0.833,1,7,8,6,0,0,9,4,37
LaMarcus Aldridge,25.1,2015-03-28,POR,,DEN,W,34.593333333333334,13,20,0.65,1,2,0.5,5,6,0.833,0,11,11,2,0,0,2,1,32
Rudy Gobert,20.6,2015-03-28,UTA,,OKC,W,41.005,3,6,0.5,0,0,0.0,7,10,0.7,7,8,15,1,3,4,0,5,13
Stephen Curry,17.9,2015-03-28,GSW,@,MIL,W,30.4,8,13,0.615,6,9,0.667,3,3,1.0,0,4,4,6,1,0,6,4,25
Trey Burke,14.1,2015-03-28,UTA,,OKC,W,33.028333333333336,8,23,0.348,1,8,0.125,5,7,0.714,1,5,6,4,4,0,2,3,22
Mike Muscala,19.1,2015-03-28,ATL,@,CHA,L,34.38333333333333,7,13,0.538,2,2,1.0,2,2,1.0,3,7,10,4,1,2,2,0,18
Klay Thompson,16.5,2015-03-28,GSW,@,MIL,W,34.06666666666667,8,17,0.471,3,8,0.375,2,2,1.0,1,4,5,4,2,1,2,3,21
Nikola Mirotic,18.4,2015-03-28,CHI,,NYK,W,25.7,8,15,0.533,3,7,0.429,5,6,0.833,2,4,6,2,1,1,2,4,24
Jimmy Butler III,23.5,2015-03-28,CHI,,NYK,W,25.633333333333333,5,9,0.556,0,0,0.0,8,8,1.0,1,2,3,4,5,1,0,0,18
Pau Gasol,15.1,2015-03-28,CHI,,NYK,W,27.543333333333333,8,15,0.533,0,1,0.0,3,5,0.6,2,10,12,4,0,0,3,0,19
Dennis Schröder,17.5,2015-03-28,ATL,@,CHA,L,25.1,5,12,0.417,3,3,1.0,4,4,1.0,2,2,4,11,0,0,2,2,17
Gordon Hayward,9.8,2015-03-28,UTA,,OKC,W,38.461666666666666,4,16,0.25,0,6,0.0,9,12,0.75,1,4,5,5,2,2,4,3,17
Jameer Nelson,16.7,2015-03-28,DEN,@,POR,L,25.048333333333332,9,18,0.5,4,8,0.5,0,0,0.0,1,1,2,5,1,0,1,2,22
Enes Freedom,11.9,2015-03-28,OKC,@,UTA,L,34.483333333333334,7,13,0.538,0,0,0.0,4,6,0.667,4,7,11,1,0,2,4,5,18
Kemba Walker,14.4,2015-03-28,CHA,,ATL,W,34.11666666666667,7,19,0.368,1,4,0.25,6,7,0.857,1,4,5,6,0,0,1,2,21
Marvin Williams,15.6,2015-03-28,CHA,,ATL,W,36.4,6,14,0.429,3,9,0.333,2,2,1.0,1,4,5,3,2,0,0,0,17
Kent Bazemore,13.3,2015-03-28,ATL,@,CHA,L,33.483333333333334,7,14,0.5,3,7,0.429,3,4,0.75,0,5,5,2,1,0,2,3,20
Wilson Chandler,12.3,2015-03-28,DEN,@,POR,L,39.321666666666665,5,12,0.417,1,5,0.2,2,2,1.0,0,8,8,5,2,0,1,3,13
Nicolas Batum,17.9,2015-03-28,POR,,DEN,W,37.35,6,8,0.75,3,5,0.6,0,0,0.0,0,2,2,7,2,0,1,1,15
Gerald Henderson,19.1,2015-03-28,CHA,,ATL,W,29.633333333333333,9,10,0.9,2,2,1.0,0,0,0.0,0,5,5,4,0,0,1,2,20
Arron Afflalo,14.4,2015-03-28,POR,,DEN,W,29.333333333333332,8,11,0.727,1,1,1.0,4,4,1.0,0,5,5,0,2,0,4,4,21
Chris Kaman,11.7,2015-03-28,POR,,DEN,W,17.183333333333334,7,12,0.583,0,0,0.0,0,0,0.0,4,5,9,2,0,2,3,2,14
John Henson,9.5,2015-03-28,MIL,,GSW,L,20.116666666666667,3,9,0.333,0,0,0.0,2,4,0.5,7,3,10,0,1,4,1,3,8
Bismack Biyombo,11.1,2015-03-28,CHA,,ATL,W,30.7,3,6,0.5,0,0,0.0,3,3,1.0,2,9,11,1,0,3,1,2,9
John Jenkins,13.2,2015-03-28,ATL,@,CHA,L,33.516666666666666,6,12,0.5,3,6,0.5,1,2,0.5,0,1,1,3,2,0,0,2,16
Mo Williams,12.0,2015-03-28,CHA,,ATL,W,22.133333333333333,6,9,0.667,4,5,0.8,2,2,1.0,0,1,1,4,0,0,4,3,18
Kenneth Faried,11.6,2015-03-28,DEN,@,POR,L,25.64666666666667,3,10,0.3,0,0,0.0,8,9,0.889,6,4,10,0,1,0,1,4,14
Will Barton,12.5,2015-03-28,DEN,@,POR,L,24.891666666666666,6,8,0.75,0,1,0.0,0,0,0.0,0,7,7,3,1,1,1,3,12
Steven Adams,6.7,2015-03-28,OKC,@,UTA,L,23.066666666666666,2,6,0.333,0,0,0.0,1,5,0.2,5,9,14,2,1,1,1,4,5
JJ Hickson,9.9,2015-03-28,DEN,@,POR,L,26.425,4,9,0.444,0,0,0.0,1,2,0.5,4,4,8,2,3,0,2,1,9
Robin Lopez,12.9,2015-03-28,POR,,DEN,W,29.741666666666667,3,6,0.5,0,0,0.0,6,6,1.0,3,5,8,1,0,2,1,2,12
Marreese Speights,8.5,2015-03-28,GSW,@,MIL,W,19.966666666666665,5,11,0.455,0,1,0.0,2,2,1.0,2,5,7,3,1,0,3,2,12
Randy Foye,11.0,2015-03-28,DEN,@,POR,L,22.983333333333334,6,11,0.545,4,8,0.5,1,1,1.0,0,0,0,1,1,0,2,1,17
Cole Aldrich,11.3,2015-03-28,NYK,@,CHI,L,19.91,2,4,0.5,0,0,0.0,4,4,1.0,1,5,6,3,1,2,1,1,8
Damian Lillard,6.2,2015-03-28,POR,,DEN,W,29.56,4,11,0.364,0,3,0.0,0,0,0.0,0,3,3,10,1,0,3,4,8
Khris Middleton,9.3,2015-03-28,MIL,,GSW,L,27.4,5,14,0.357,0,3,0.0,4,4,1.0,1,1,2,3,2,0,2,0,14
Ty Lawson,9.3,2015-03-28,DEN,@,POR,L,34.55833333333333,3,11,0.273,0,0,0.0,7,8,0.875,0,1,1,7,1,0,3,0,13
Jared Dudley,9.9,2015-03-28,MIL,,GSW,L,24.593333333333334,6,10,0.6,1,3,0.333,0,0,0.0,2,3,5,0,2,0,2,2,13
Harrison Barnes,7.4,2015-03-28,GSW,@,MIL,W,26.066666666666666,4,8,0.5,2,3,0.667,3,5,0.6,0,6,6,0,1,0,2,4,13
Jerryd Bayless,7.1,2015-03-28,MIL,,GSW,L,26.85,2,8,0.25,0,1,0.0,3,3,1.0,1,5,6,5,2,0,2,2,7
James Michael McAdoo,9.7,2015-03-28,GSW,@,MIL,W,22.751666666666665,5,8,0.625,0,0,0.0,2,2,1.0,1,3,4,0,0,3,2,1,12
Aaron Brooks,12.1,2015-03-28,CHI,,NYK,W,26.083333333333332,5,9,0.556,2,3,0.667,0,0,0.0,0,1,1,5,1,0,0,1,12
Taj Gibson,8.4,2015-03-28,CHI,,NYK,W,23.75,5,7,0.714,0,0,0.0,2,2,1.0,1,7,8,0,0,1,3,3,12
Andrea Bargnani,6.1,2015-03-28,NYK,@,CHI,L,26.4,7,15,0.467,0,1,0.0,0,0,0.0,1,6,7,1,0,0,3,1,14
Anthony Morrow,9.0,2015-03-28,OKC,@,UTA,L,28.583333333333332,3,5,0.6,2,3,0.667,4,4,1.0,0,4,4,2,0,1,2,5,12
Elton Brand,7.1,2015-03-28,ATL,@,CHA,L,27.95,4,8,0.5,0,0,0.0,1,2,0.5,1,5,6,1,0,2,1,2,9
Langston Galloway,5.9,2015-03-28,NYK,@,CHI,L,36.06666666666667,5,14,0.357,1,4,0.25,1,2,0.5,1,4,5,2,0,0,0,3,12
PJ Hairston,13.4,2015-03-28,CHA,,ATL,W,19.583333333333332,4,4,1.0,2,2,1.0,2,2,1.0,0,2,2,0,2,0,0,0,12
Ricky Ledo,6.0,2015-03-28,NYK,@,CHI,L,28.666666666666668,4,10,0.4,1,4,0.25,2,4,0.5,1,2,3,1,2,0,2,2,11
Mike Dunleavy,9.3,2015-03-28,CHI,,NYK,W,25.666666666666668,4,9,0.444,1,2,0.5,1,1,1.0,2,3,5,1,1,0,0,0,10
Ersan Ilyasova,5.2,2015-03-28,MIL,,GSW,L,23.406666666666666,1,10,0.1,0,5,0.0,6,6,1.0,1,6,7,1,1,0,0,1,8
O.J. Mayo,7.5,2015-03-28,MIL,,GSW,L,20.233333333333334,2,6,0.333,1,3,0.333,3,3,1.0,0,2,2,5,1,0,1,3,8
Cleanthony Early,7.8,2015-03-28,NYK,@,CHI,L,18.026666666666667,3,6,0.5,1,3,0.333,2,2,1.0,1,0,1,3,2,0,1,5,9
Zaza Pachulia,7.6,2015-03-28,MIL,,GSW,L,22.833333333333332,5,11,0.455,0,0,0.0,2,2,1.0,1,2,3,1,0,1,1,1,12
Steve Blake,7.1,2015-03-28,POR,,DEN,W,18.0,2,5,0.4,2,4,0.5,0,0,0.0,0,1,1,5,2,0,2,0,6
Trevor Booker,7.2,2015-03-28,UTA,,OKC,W,32.68833333333333,4,9,0.444,1,1,1.0,3,5,0.6,2,1,3,0,1,0,0,5,12
Giannis Antetokounmpo,8.4,2015-03-28,MIL,,GSW,L,29.983333333333334,4,6,0.667,0,0,0.0,4,6,0.667,1,2,3,1,1,0,2,3,12
Andrew Bogut,4.9,2015-03-28,GSW,@,MIL,W,18.733333333333334,2,3,0.667,0,0,0.0,0,0,0.0,1,5,6,1,0,3,2,2,4
Joakim Noah,5.1,2015-03-28,CHI,,NYK,W,23.483333333333334,3,7,0.429,0,0,0.0,0,0,0.0,1,6,7,2,0,1,1,2,6
Tony Snell,5.6,2015-03-28,CHI,,NYK,W,24.49,3,7,0.429,0,2,0.0,0,0,0.0,2,4,6,5,0,0,2,2,6
David Lee,8.7,2015-03-28,GSW,@,MIL,W,20.683333333333334,6,8,0.75,0,0,0.0,0,0,0.0,1,3,4,1,0,0,2,1,12
Shane Larkin,7.4,2015-03-28,NYK,@,CHI,L,31.316666666666666,2,8,0.25,0,2,0.0,2,2,1.0,0,2,2,8,0,0,0,0,6
Michael Carter-Williams,3.5,2015-03-28,MIL,,GSW,L,21.516666666666666,3,9,0.333,0,0,0.0,2,2,1.0,1,0,1,3,2,0,3,3,8
Tyler Ennis,6.2,2015-03-28,MIL,,GSW,L,18.016666666666666,2,4,0.5,0,0,0.0,1,2,0.5,0,2,2,4,2,0,1,2,5
Shelvin Mack,3.7,2015-03-28,ATL,@,CHA,L,25.858333333333334,2,10,0.2,1,4,0.25,0,0,0.0,0,1,1,8,0,0,1,0,5
Quincy Acy,8.3,2015-03-28,NYK,@,CHI,L,12.49,3,7,0.429,0,2,0.0,3,3,1.0,1,2,3,1,1,0,0,0,9
Rodney Hood,3.0,2015-03-28,UTA,,OKC,W,28.683333333333334,3,8,0.375,1,4,0.25,0,1,0.0,0,3,3,0,1,1,1,2,7
Al Jefferson,4.3,2015-03-28,CHA,,ATL,W,17.3,1,5,0.2,0,0,0.0,0,0,0.0,2,4,6,2,0,2,0,0,2
Shaun Livingston,6.1,2015-03-28,GSW,@,MIL,W,24.566666666666666,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,8,0,0,1,1,4
CJ McCollum,8.0,2015-03-28,POR,,DEN,W,19.106666666666666,4,6,0.667,1,2,0.5,0,0,0.0,0,2,2,0,1,0,0,0,9
Jeffery Taylor,7.2,2015-03-28,CHA,,ATL,W,27.05,3,6,0.5,0,3,0.0,3,4,0.75,0,2,2,2,0,0,0,1,9
Jusuf Nurkić,8.6,2015-03-28,DEN,@,POR,L,19.233333333333334,5,5,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,3,10
Austin Daye,5.4,2015-03-28,ATL,@,CHA,L,16.116666666666667,4,7,0.571,1,3,0.333,0,0,0.0,0,2,2,1,0,0,0,4,9
Lance Thomas,0.8,2015-03-28,NYK,@,CHI,L,31.356666666666666,3,8,0.375,1,1,1.0,0,0,0.0,0,0,0,1,1,1,3,3,7
Jason Maxiell,3.6,2015-03-28,CHA,,ATL,W,11.6,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,4,0,1,1,3,2
Justin Holiday,4.7,2015-03-28,GSW,@,MIL,W,8.483333333333333,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,2,1,1,0,0,3
Jason Smith,1.8,2015-03-28,NYK,@,CHI,L,17.816666666666666,0,4,0.0,0,0,0.0,2,2,1.0,2,3,5,2,0,1,1,2,2
