Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rajon Rondo,13.4,2012-04-26,BOS,,MIL,W,25.233333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,15,4,0,1,0,0
John Wall,10.4,2012-04-26,WAS,,MIA,W,25.266666666666666,3,8,0.375,0,0,0.0,1,2,0.5,0,2,2,12,2,0,2,2,7
Ronnie Brewer,10.6,2012-04-26,CHI,,CLE,W,23.651666666666667,4,10,0.4,0,0,0.0,0,0,0.0,3,7,10,3,1,1,0,0,8
Nikola Vučević,10.8,2012-04-26,PHI,@,DET,L,26.5,4,10,0.4,0,0,0.0,1,2,0.5,7,5,12,0,2,0,0,2,9
Patrick Patterson,4.1,2012-04-26,HOU,,NOH,W,30.95,4,16,0.25,0,1,0.0,1,1,1.0,3,8,11,1,1,1,1,3,9
Ben Wallace,8.8,2012-04-26,DET,,PHI,W,22.81833333333333,3,7,0.429,0,2,0.0,1,2,0.5,3,9,12,2,1,1,2,0,7
Lance Thomas,9.6,2012-04-26,NOH,@,HOU,L,45.75,2,6,0.333,0,0,0.0,7,8,0.875,2,6,8,0,1,2,2,3,11
Kemba Walker,8.2,2012-04-26,CHA,,NYK,L,24.766666666666666,4,12,0.333,2,4,0.5,3,6,0.5,0,2,2,4,2,0,1,3,13
Kenneth Faried,9.5,2012-04-26,DEN,@,MIN,W,31.695,7,13,0.538,0,0,0.0,1,2,0.5,5,2,7,3,0,0,3,5,15
Timofey Mozgov,10.6,2012-04-26,DEN,@,MIN,W,12.933333333333334,7,8,0.875,0,0,0.0,1,1,1.0,1,3,4,0,1,2,4,4,15
Joe Johnson,11.1,2012-04-26,ATL,,DAL,W,24.35,7,11,0.636,1,4,0.25,0,0,0.0,0,4,4,3,0,1,3,0,15
Wesley Matthews,4.8,2012-04-26,POR,@,UTA,L,44.3,4,18,0.222,3,11,0.273,3,3,1.0,0,4,4,2,1,0,1,2,14
E'Twaun Moore,2.7,2012-04-26,BOS,,MIL,W,25.466666666666665,3,10,0.3,2,4,0.5,0,0,0.0,0,4,4,5,3,0,6,3,8
DJ White,10.1,2012-04-26,CHA,,NYK,L,27.733333333333334,5,9,0.556,0,0,0.0,1,2,0.5,1,6,7,2,1,1,1,2,11
Courtney Lee,4.3,2012-04-26,HOU,,NOH,W,32.78333333333333,4,14,0.286,2,6,0.333,0,0,0.0,1,5,6,2,1,1,2,2,10
Ivan Johnson,10.0,2012-04-26,ATL,,DAL,W,21.5,4,6,0.667,0,1,0.0,2,3,0.667,1,5,6,1,2,1,1,4,10
Troy Murphy,11.7,2012-04-26,LAL,@,SAC,L,28.566666666666666,6,10,0.6,0,0,0.0,0,0,0.0,3,3,6,3,1,0,1,2,12
Derrick Favors,12.5,2012-04-26,UTA,,POR,W,24.0,5,10,0.5,0,0,0.0,5,5,1.0,1,4,5,1,0,1,0,2,15
Antawn Jamison,4.8,2012-04-26,CLE,@,CHI,L,28.45,4,18,0.222,1,5,0.2,3,4,0.75,3,4,7,1,1,0,0,2,12
Johan Petro,6.5,2012-04-26,NJN,@,TOR,L,39.25,4,9,0.444,0,0,0.0,1,2,0.5,3,9,12,2,0,0,2,4,9
Beno Udrih,5.2,2012-04-26,MIL,@,BOS,L,29.633333333333333,2,7,0.286,1,2,0.5,2,4,0.5,1,4,5,6,2,0,5,0,7
Greivis Vasquez,2.5,2012-04-26,NOH,@,HOU,L,39.4,3,14,0.214,2,7,0.286,0,0,0.0,1,2,3,6,2,0,4,1,8
Sam Young,8.9,2012-04-26,PHI,@,DET,L,26.5,4,9,0.444,3,3,1.0,1,2,0.5,1,3,4,2,1,0,2,0,12
Samuel Dalembert,11.7,2012-04-26,HOU,,NOH,W,18.3,3,6,0.5,0,0,0.0,5,6,0.833,6,5,11,0,0,0,0,4,11
Jordan Williams,5.0,2012-04-26,NJN,@,TOR,L,39.42166666666667,5,13,0.385,0,0,0.0,0,0,0.0,5,5,10,0,0,1,2,4,10
Mike Bibby,10.2,2012-04-26,NYK,@,CHA,W,36.766666666666666,1,4,0.25,1,3,0.333,0,0,0.0,1,3,4,12,1,0,1,1,3
Ryan Hollins,9.5,2012-04-26,BOS,,MIL,W,23.391666666666666,4,6,0.667,0,0,0.0,1,1,1.0,1,4,5,0,0,4,0,4,9
Jason Terry,10.5,2012-04-26,DAL,@,ATL,L,26.033333333333335,3,9,0.333,1,4,0.25,4,4,1.0,0,5,5,5,0,0,0,1,11
Jodie Meeks,10.3,2012-04-26,PHI,@,DET,L,31.766666666666666,5,14,0.357,0,3,0.0,5,6,0.833,1,0,1,4,1,0,1,0,15
Evan Turner,7.0,2012-04-26,PHI,@,DET,L,32.46666666666667,4,10,0.4,0,0,0.0,2,2,1.0,0,4,4,6,1,0,4,0,10
Donald Sloan,3.8,2012-04-26,CLE,@,CHI,L,41.75,6,17,0.353,0,0,0.0,0,0,0.0,1,3,4,2,1,1,3,1,12
Josh Howard,8.8,2012-04-26,UTA,,POR,W,25.483333333333334,5,10,0.5,1,1,1.0,1,2,0.5,1,5,6,1,0,1,1,1,12
Maurice Evans,11.5,2012-04-26,WAS,,MIA,W,23.166666666666668,7,13,0.538,2,3,0.667,2,3,0.667,0,0,0,0,1,0,0,2,18
D.J. Augustin,4.7,2012-04-26,CHA,,NYK,L,31.716666666666665,5,15,0.333,2,6,0.333,0,0,0.0,0,1,1,7,0,0,4,0,12
Derrick Byars,8.4,2012-04-26,SAS,@,GSW,W,32.8,2,9,0.222,0,6,0.0,4,4,1.0,4,4,8,1,2,0,0,2,8
Greg Smith,10.5,2012-04-26,HOU,,NOH,W,19.65,4,6,0.667,0,0,0.0,0,0,0.0,3,7,10,1,1,0,0,2,8
Ekpe Udoh,7.2,2012-04-26,MIL,@,BOS,L,22.716666666666665,2,9,0.222,0,0,0.0,4,4,1.0,3,3,6,3,2,0,2,1,8
Devin Ebanks,9.7,2012-04-26,LAL,@,SAC,L,28.77166666666667,7,11,0.636,0,0,0.0,0,0,0.0,2,3,5,0,0,1,2,1,14
Cartier Martin,9.1,2012-04-26,WAS,,MIA,W,21.833333333333332,4,8,0.5,2,4,0.5,2,4,0.5,1,2,3,0,2,0,1,1,12
Ramon Sessions,7.6,2012-04-26,LAL,@,SAC,L,26.588333333333335,6,13,0.462,0,1,0.0,2,3,0.667,1,2,3,4,0,0,3,1,14
Brandon Jennings,3.7,2012-04-26,MIL,@,BOS,L,25.433333333333334,5,14,0.357,0,3,0.0,2,3,0.667,0,3,3,2,2,0,4,1,12
Steve Novak,6.6,2012-04-26,NYK,@,CHA,W,31.733333333333334,3,7,0.429,3,6,0.5,0,0,0.0,0,6,6,1,1,0,1,3,9
Craig Brackins,5.9,2012-04-26,PHI,@,DET,L,33.13333333333333,4,12,0.333,2,4,0.5,0,0,0.0,2,4,6,3,0,0,2,0,10
Gerald Green,1.9,2012-04-26,NJN,@,TOR,L,24.85,4,13,0.308,2,3,0.667,0,1,0.0,0,5,5,2,0,1,3,2,10
Andrew Goudelock,4.7,2012-04-26,LAL,@,SAC,L,24.966666666666665,4,12,0.333,3,5,0.6,0,0,0.0,0,5,5,2,0,0,2,1,11
Morris Almond,5.5,2012-04-26,WAS,,MIA,W,26.166666666666668,2,6,0.333,0,0,0.0,1,2,0.5,0,4,4,1,5,0,1,4,5
Kosta Koufos,7.8,2012-04-26,DEN,@,MIN,W,26.3,3,5,0.6,0,0,0.0,1,2,0.5,2,9,11,0,1,0,0,4,7
Marco Belinelli,9.3,2012-04-26,NOH,@,HOU,L,16.15,4,8,0.5,1,2,0.5,0,0,0.0,0,4,4,2,1,1,0,0,9
Andre Miller,6.0,2012-04-26,DEN,@,MIN,W,20.583333333333332,2,5,0.4,0,2,0.0,1,2,0.5,0,3,3,10,1,0,4,2,5
Von Wafer,6.4,2012-04-26,ORL,@,MEM,L,40.68333333333333,4,13,0.308,0,4,0.0,3,4,0.75,1,2,3,2,2,0,1,1,11
Isaiah Thomas,12.2,2012-04-26,SAC,,LAL,W,26.016666666666666,5,6,0.833,1,1,1.0,0,0,0.0,0,1,1,7,0,0,1,2,11
Mike James,7.7,2012-04-26,CHI,,CLE,W,24.348333333333333,4,7,0.571,2,2,1.0,0,0,0.0,0,2,2,4,1,0,3,1,10
Ronny Turiaf,7.7,2012-04-26,MIA,@,WAS,L,17.933333333333334,1,2,0.5,0,0,0.0,3,4,0.75,1,4,5,1,3,1,1,3,5
Tony Allen,9.5,2012-04-26,MEM,,ORL,W,22.466666666666665,3,6,0.5,0,0,0.0,2,2,1.0,1,4,5,2,2,0,0,2,8
Jerome Jordan,9.2,2012-04-26,NYK,@,CHA,W,24.0,6,11,0.545,0,0,0.0,1,2,0.5,2,2,4,0,0,1,0,2,13
Corey Brewer,8.2,2012-04-26,DEN,@,MIN,W,27.871666666666666,5,10,0.5,1,1,1.0,1,2,0.5,0,1,1,3,1,0,1,2,12
Wayne Ellington,6.7,2012-04-26,MIN,,DEN,L,22.6,5,12,0.417,2,5,0.4,0,0,0.0,0,2,2,1,1,0,0,3,12
Travis Outlaw,6.6,2012-04-26,SAC,,LAL,W,28.05,4,10,0.4,2,4,0.5,1,2,0.5,1,1,2,0,0,2,1,0,11
Avery Bradley,5.8,2012-04-26,BOS,,MIL,W,24.9,6,14,0.429,1,6,0.167,1,2,0.5,0,1,1,1,1,0,2,1,14
Bismack Biyombo,4.5,2012-04-26,CHA,,NYK,L,25.233333333333334,2,3,0.667,0,0,0.0,1,4,0.25,2,1,3,0,0,5,2,3,5
Landry Fields,4.4,2012-04-26,NYK,@,CHA,W,31.316666666666666,3,10,0.3,0,2,0.0,0,0,0.0,0,5,5,7,0,0,1,3,6
Sean Williams,9.2,2012-04-26,BOS,,MIL,W,19.1,1,1,1.0,0,0,0.0,4,4,1.0,2,5,7,1,1,1,1,2,6
Daniel Orton,7.2,2012-04-26,ORL,@,MEM,L,25.583333333333332,3,3,1.0,0,0,0.0,1,2,0.5,0,2,2,3,1,2,2,4,7
Marcus Morris Sr.,3.9,2012-04-26,HOU,,NOH,W,21.15,3,10,0.3,1,5,0.2,0,0,0.0,0,5,5,1,1,1,0,3,7
Jimmer Fredette,7.3,2012-04-26,SAC,,LAL,W,24.4,4,10,0.4,2,4,0.5,0,0,0.0,0,1,1,3,0,1,0,1,10
MarShon Brooks,-0.4,2012-04-26,NJN,@,TOR,L,30.678333333333335,4,17,0.235,0,0,0.0,1,1,1.0,2,2,4,1,2,0,3,2,9
Darius Morris,5.2,2012-04-26,LAL,@,SAC,L,21.411666666666665,4,10,0.4,1,3,0.333,0,0,0.0,0,3,3,5,0,0,2,2,9
Jimmy Butler III,7.8,2012-04-26,CHI,,CLE,W,28.583333333333332,4,8,0.5,0,1,0.0,4,7,0.571,2,2,4,2,0,0,2,1,12
Kevin Seraphin,9.9,2012-04-26,WAS,,MIA,W,25.25,6,10,0.6,0,0,0.0,3,4,0.75,1,2,3,0,0,0,1,1,15
Rodney Stuckey,7.0,2012-04-26,DET,,PHI,W,27.016666666666666,5,11,0.455,0,3,0.0,3,3,1.0,0,1,1,4,0,0,3,1,13
Brandon Knight,4.2,2012-04-26,DET,,PHI,W,24.918333333333333,2,6,0.333,2,5,0.4,0,0,0.0,0,3,3,7,0,0,3,3,6
Luke Harangody,9.5,2012-04-26,CLE,@,CHI,L,26.5,4,6,0.667,1,2,0.5,3,4,0.75,1,4,5,0,0,0,1,1,12
Anthony Morrow,2.8,2012-04-26,NJN,@,TOR,L,28.95,4,12,0.333,3,7,0.429,0,0,0.0,0,2,2,2,0,0,3,1,11
Shawn Marion,3.7,2012-04-26,DAL,@,ATL,L,27.166666666666668,2,8,0.25,0,1,0.0,0,2,0.0,3,5,8,3,1,0,1,1,4
Omer Asik,7.4,2012-04-26,CHI,,CLE,W,17.066666666666666,3,4,0.75,0,0,0.0,0,0,0.0,2,7,9,0,0,1,0,3,6
Lavoy Allen,6.0,2012-04-26,PHI,@,DET,L,30.8,2,6,0.333,0,0,0.0,2,2,1.0,3,6,9,0,0,1,0,3,6
Brad Miller,5.5,2012-04-26,MIN,,DEN,L,17.373333333333335,1,3,0.333,1,2,0.5,1,2,0.5,0,4,4,4,2,0,2,1,4
Chris Singleton,3.9,2012-04-26,WAS,,MIA,W,24.833333333333332,3,8,0.375,1,2,0.5,0,0,0.0,0,5,5,0,2,0,1,3,7
Boris Diaw,5.5,2012-04-26,SAS,@,GSW,W,19.583333333333332,2,2,1.0,1,1,1.0,0,0,0.0,0,7,7,4,0,0,3,2,5
Iman Shumpert,6.4,2012-04-26,NYK,@,CHA,W,21.033333333333335,4,8,0.5,1,3,0.333,3,4,0.75,0,0,0,2,1,0,2,4,12
Larry Sanders,2.1,2012-04-26,MIL,@,BOS,L,24.166666666666668,1,6,0.167,0,0,0.0,0,0,0.0,0,2,2,0,3,3,1,2,2
Jamaal Tinsley,7.1,2012-04-26,UTA,,POR,W,21.065,2,2,1.0,0,0,0.0,0,0,0.0,1,2,3,7,0,1,2,3,4
Brandon Bass,2.8,2012-04-26,BOS,,MIL,W,23.75,2,8,0.25,0,0,0.0,1,2,0.5,1,8,9,0,0,1,0,2,5
Anthony Randolph,6.3,2012-04-26,MIN,,DEN,L,20.85,4,9,0.444,0,0,0.0,1,2,0.5,0,2,2,3,0,1,1,0,9
Jamario Moon,3.8,2012-04-26,CHA,,NYK,L,23.18,2,5,0.4,0,1,0.0,0,0,0.0,0,8,8,2,0,1,2,0,4
Devin Harris,2.8,2012-04-26,UTA,,POR,W,12.0,1,5,0.2,1,3,0.333,1,2,0.5,0,2,2,3,3,0,3,1,4
Alonzo Gee,5.4,2012-04-26,CLE,@,CHI,L,25.666666666666668,3,10,0.3,0,1,0.0,4,5,0.8,1,4,5,1,0,0,1,0,10
Martell Webster,6.0,2012-04-26,MIN,,DEN,L,27.9,5,10,0.5,1,4,0.25,0,0,0.0,0,1,1,3,0,0,2,1,11
Eddy Curry,3.0,2012-04-26,MIA,@,WAS,L,24.133333333333333,3,7,0.429,0,0,0.0,4,6,0.667,1,3,4,0,0,1,4,2,10
Norris Cole,6.4,2012-04-26,MIA,@,WAS,L,30.916666666666668,6,10,0.6,0,0,0.0,2,2,1.0,0,0,0,2,0,0,4,1,14
C.J. Watson,4.9,2012-04-26,CHI,,CLE,W,20.533333333333335,0,6,0.0,0,5,0.0,2,2,1.0,0,5,5,8,0,0,0,0,2
Sundiata Gaines,7.1,2012-04-26,NJN,@,TOR,L,22.65,1,5,0.2,0,2,0.0,5,8,0.625,1,1,2,2,2,0,0,0,7
Udonis Haslem,7.7,2012-04-26,MIA,@,WAS,L,19.133333333333333,2,5,0.4,0,0,0.0,2,2,1.0,2,2,4,1,1,1,0,0,6
James Singleton,4.7,2012-04-26,WAS,,MIA,W,21.666666666666668,2,4,0.5,0,0,0.0,0,0,0.0,1,7,8,3,0,0,1,3,4
Cory Joseph,-0.7,2012-04-26,SAS,@,GSW,W,37.96666666666667,2,12,0.167,0,3,0.0,0,2,0.0,2,3,5,4,1,0,2,1,4
Jordan Hamilton,7.0,2012-04-26,DEN,@,MIN,W,12.0,4,7,0.571,0,1,0.0,0,0,0.0,1,4,5,2,0,0,1,0,8
Tyler Honeycutt,8.0,2012-04-26,SAC,,LAL,W,15.166666666666666,3,5,0.6,1,1,1.0,0,0,0.0,1,4,5,2,0,0,0,0,7
Mike Dunleavy,5.8,2012-04-26,MIL,@,BOS,L,25.016666666666666,3,9,0.333,0,2,0.0,4,4,1.0,1,2,3,0,1,0,1,1,10
Danny Green,6.0,2012-04-26,SAS,@,GSW,W,7.9,2,3,0.667,2,3,0.667,0,0,0.0,0,1,1,0,1,2,1,1,6
Chris Duhon,3.2,2012-04-26,ORL,@,MEM,L,27.116666666666667,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,3,2,0,3,2,5
Terrel Harris,0.3,2012-04-26,MIA,@,WAS,L,31.116666666666667,1,9,0.111,1,5,0.2,3,4,0.75,2,3,5,3,0,0,3,2,6
Mike Miller,4.5,2012-04-26,MIA,@,WAS,L,16.883333333333333,3,4,0.75,1,2,0.5,1,2,0.5,0,3,3,1,0,1,3,2,8
Shelvin Mack,4.1,2012-04-26,WAS,,MIA,W,22.733333333333334,2,2,1.0,0,0,0.0,2,2,1.0,0,2,2,7,0,0,6,2,6
Willie Green,4.8,2012-04-26,ATL,,DAL,W,21.65,4,8,0.5,2,3,0.667,1,1,1.0,0,0,0,2,0,0,2,4,11
Michael Beasley,2.4,2012-04-26,MIN,,DEN,L,23.616666666666667,5,12,0.417,0,2,0.0,3,4,0.75,0,1,1,1,0,0,4,2,13
Tracy McGrady,5.9,2012-04-26,ATL,,DAL,W,13.816666666666666,1,3,0.333,0,2,0.0,0,0,0.0,1,7,8,4,0,0,0,0,2
Brandan Wright,4.0,2012-04-26,DAL,@,ATL,L,17.066666666666666,3,7,0.429,0,0,0.0,0,2,0.0,0,4,4,0,1,1,0,1,6
Vince Carter,5.1,2012-04-26,DAL,@,ATL,L,22.85,3,7,0.429,0,2,0.0,0,0,0.0,1,0,1,3,2,0,2,0,6
