Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Thomas Robinson,-0.7,2013-03-20,HOU,,UTA,W,17.116666666666667,2,7,0.286,0,1,0.0,0,0,0.0,1,5,6,0,0,0,2,2,4
James White,5.0,2013-03-20,NYK,,ORL,W,6.416666666666667,3,4,0.75,1,2,0.5,0,0,0.0,0,0,0,0,1,0,1,1,7
Landry Fields,0.8,2013-03-20,TOR,@,CHA,L,12.1,1,5,0.2,0,0,0.0,0,0,0.0,2,2,4,1,1,0,1,2,2
Nick Young,2.9,2013-03-20,PHI,@,LAC,L,8.9,3,8,0.375,0,4,0.0,0,0,0.0,0,2,2,1,0,0,0,0,6
Anthony Morrow,3.3,2013-03-20,DAL,,BKN,L,11.84,3,6,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,0,6
Kent Bazemore,3.6,2013-03-20,GSW,@,SAS,L,6.191666666666666,1,2,0.5,0,1,0.0,3,4,0.75,0,0,0,0,2,0,2,0,5
Matt Bonner,5.0,2013-03-20,SAS,,GSW,W,10.983333333333333,2,3,0.667,2,3,0.667,0,0,0.0,0,1,1,0,0,0,0,0,6
Greg Smith,3.1,2013-03-20,HOU,,UTA,W,13.035,1,2,0.5,0,0,0.0,1,2,0.5,1,2,3,0,1,0,0,2,3
Terrence Ross,3.3,2013-03-20,TOR,@,CHA,L,17.083333333333332,2,5,0.4,0,1,0.0,0,0,0.0,2,0,2,0,1,0,0,1,4
Hamed Haddadi,1.1,2013-03-20,PHX,,WAS,L,10.283333333333333,1,5,0.2,0,0,0.0,0,0,0.0,4,2,6,0,0,0,0,3,2
Alan Anderson,3.3,2013-03-20,TOR,@,CHA,L,12.318333333333333,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,3,0,0,1,1,4
Luke Walton,0.5,2013-03-20,CLE,,MIA,L,16.433333333333334,1,3,0.333,0,1,0.0,0,0,0.0,2,0,2,2,1,0,2,4,2
Thabo Sefolosha,2.3,2013-03-20,OKC,@,MEM,L,19.876666666666665,0,1,0.0,0,1,0.0,5,6,0.833,1,0,1,0,0,1,1,5,5
Udonis Haslem,3.9,2013-03-20,MIA,@,CLE,W,13.383333333333333,2,3,0.667,0,0,0.0,2,2,1.0,1,1,2,0,0,0,1,2,6
E'Twaun Moore,1.9,2013-03-20,ORL,@,NYK,L,28.216666666666665,2,7,0.286,1,3,0.333,0,0,0.0,2,0,2,0,0,0,0,1,5
Michael Kidd-Gilchrist,0.5,2013-03-20,CHA,,TOR,W,20.106666666666666,0,1,0.0,0,0,0.0,2,2,1.0,1,4,5,1,0,0,3,1,2
Jordan Crawford,-0.1,2013-03-20,BOS,@,NOH,L,21.93,2,5,0.4,0,2,0.0,0,0,0.0,0,3,3,1,0,0,3,0,4
Monta Ellis,-5.4,2013-03-20,MIL,@,ATL,L,39.98833333333334,2,14,0.143,1,2,0.5,0,0,0.0,0,1,1,1,0,0,2,1,5
Royal Ivey,-1.0,2013-03-20,PHI,@,LAC,L,19.145,3,8,0.375,1,5,0.2,0,0,0.0,0,0,0,0,0,0,2,4,7
Cory Joseph,1.5,2013-03-20,SAS,,GSW,W,15.806666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,2,2,0,0,2,0
Jared Dudley,0.9,2013-03-20,PHX,,WAS,L,8.416666666666666,0,3,0.0,0,0,0.0,0,0,0.0,1,2,3,0,1,1,0,0,0
Marvin Williams,1.5,2013-03-20,UTA,@,HOU,L,20.816666666666666,1,3,0.333,0,2,0.0,0,0,0.0,0,3,3,0,0,1,0,1,2
Jason Terry,-3.0,2013-03-20,BOS,@,NOH,L,19.975,0,5,0.0,0,2,0.0,0,0,0.0,0,3,3,4,0,0,2,3,0
Arnett Moultrie,-0.8,2013-03-20,PHI,@,LAC,L,15.166666666666666,0,3,0.0,0,0,0.0,0,0,0.0,2,3,5,0,1,0,2,0,0
Jeffery Taylor,0.0,2013-03-20,CHA,,TOR,W,15.911666666666667,0,4,0.0,0,0,0.0,2,4,0.5,2,0,2,0,1,0,0,2,2
Shannon Brown,3.0,2013-03-20,PHX,,WAS,L,8.8,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,4
John Jenkins,2.9,2013-03-20,ATL,,MIL,W,12.316666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,3,4
Lavoy Allen,-1.7,2013-03-20,PHI,@,LAC,L,23.631666666666668,0,3,0.0,0,0,0.0,0,0,0.0,1,3,4,2,0,0,1,4,0
Charles Jenkins,3.7,2013-03-20,PHI,@,LAC,L,10.6,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,4
Jamaal Tinsley,-0.4,2013-03-20,UTA,@,HOU,L,5.733333333333333,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,3,1,3
Daniel Gibson,0.6,2013-03-20,CLE,,MIA,L,14.195,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,0,0,2,1,5
Terrel Harris,-1.0,2013-03-20,NOH,,BOS,W,17.158333333333335,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,2,0,0,0,3,0
DaJuan Summers,0.9,2013-03-20,LAC,,PHI,W,6.0,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,2
Damien Wilkins,-0.1,2013-03-20,PHI,@,LAC,L,16.596666666666668,2,6,0.333,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,4
C.J. Watson,0.3,2013-03-20,BKN,@,DAL,W,10.723333333333333,0,2,0.0,0,0,0.0,1,1,1.0,0,0,0,3,0,0,1,1,1
Markieff Morris,-0.8,2013-03-20,PHX,,WAS,L,10.55,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,1,0,1,1,0
Sebastian Telfair,0.6,2013-03-20,TOR,@,CHA,L,5.116666666666666,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,3
Michael Beasley,-0.1,2013-03-20,PHX,,WAS,L,8.366666666666667,1,5,0.2,0,2,0.0,2,2,1.0,0,0,0,0,0,0,1,0,4
Festus Ezeli,1.3,2013-03-20,GSW,@,SAS,L,9.89,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,0
Marcus Camby,-0.4,2013-03-20,NYK,,ORL,W,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0
Quincy Pondexter,-1.9,2013-03-20,MEM,,OKC,W,14.926666666666666,0,2,0.0,0,2,0.0,0,0,0.0,1,2,3,0,0,0,1,2,0
Tony Wroten,-0.1,2013-03-20,MEM,,OKC,W,5.2,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,2,2,2
Ed Davis,-0.5,2013-03-20,MEM,,OKC,W,6.233333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,3,0
Kendall Marshall,0.3,2013-03-20,PHX,,WAS,L,6.6066666666666665,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
Lance Thomas,0.6,2013-03-20,NOH,,BOS,W,3.046666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
MarShon Brooks,-0.8,2013-03-20,BKN,@,DAL,W,3.8233333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
Hasheem Thabeet,-0.2,2013-03-20,OKC,@,MEM,L,5.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,3,0
Mickael Pietrus,-1.3,2013-03-20,TOR,@,CHA,L,3.2333333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,3,0
Richard Jefferson,-1.4,2013-03-20,GSW,@,SAS,L,6.466666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,1,0
Omri Casspi,-1.7,2013-03-20,CLE,,MIA,L,4.116666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0
Enes Freedom,0.0,2013-03-20,UTA,@,HOU,L,5.116666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Dahntay Jones,0.3,2013-03-20,ATL,,MIL,W,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Chris Wilcox,-0.1,2013-03-20,BOS,@,NOH,L,6.136666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
Marcus Morris Sr.,-0.4,2013-03-20,PHX,,WAS,L,6.45,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
DeShawn Stevenson,-1.2,2013-03-20,ATL,,MIL,W,6.283333333333333,0,2,0.0,0,2,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1
Jeremy Pargo,-1.3,2013-03-20,PHI,@,LAC,L,6.348333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0
Derek Fisher,-3.2,2013-03-20,OKC,@,MEM,L,11.093333333333334,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Austin Daye,0.0,2013-03-20,MEM,,OKC,W,0.11833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Anthony Tolliver,0.0,2013-03-20,ATL,,MIL,W,3.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Norris Cole,-1.1,2013-03-20,MIA,@,CLE,W,7.2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Chris Wright,0.0,2013-03-20,DAL,,BKN,L,0.8733333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bernard James,0.0,2013-03-20,DAL,,BKN,L,0.8733333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Mirza Teletovic,-1.1,2013-03-20,BKN,@,DAL,W,3.8233333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Jerry Stackhouse,-0.7,2013-03-20,BKN,@,DAL,W,4.85,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
John Lucas III,-3.5,2013-03-20,TOR,@,CHA,L,5.75,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
Monta Ellis,22.2,2013-03-19,MIL,,POR,W,43.78,8,18,0.444,2,4,0.5,3,6,0.5,3,6,9,8,3,3,2,2,21
Kevin Durant,21.9,2013-03-19,OKC,,DEN,L,43.045,10,23,0.435,0,6,0.0,14,16,0.875,1,6,7,5,1,2,6,4,34
Wesley Matthews,18.3,2013-03-19,POR,@,MIL,L,42.73,10,20,0.5,7,11,0.636,1,3,0.333,2,0,2,3,2,0,4,1,28
Chris Paul,13.2,2013-03-19,LAC,@,SAC,L,43.81166666666667,2,10,0.2,0,3,0.0,7,10,0.7,2,5,7,15,4,0,7,2,11
LaMarcus Aldridge,14.3,2013-03-19,POR,@,MIL,L,42.946666666666665,10,21,0.476,0,0,0.0,1,2,0.5,4,11,15,3,1,0,4,2,21
Blake Griffin,23.4,2013-03-19,LAC,@,SAC,L,37.711666666666666,11,14,0.786,0,0,0.0,4,4,1.0,1,3,4,5,2,1,3,5,26
Marcus Thornton,21.6,2013-03-19,SAC,,LAC,W,29.783333333333335,7,14,0.5,6,10,0.6,5,5,1.0,0,4,4,4,1,0,1,1,25
Brandon Jennings,13.6,2013-03-19,MIL,,POR,W,39.483333333333334,9,20,0.45,4,7,0.571,2,2,1.0,0,4,4,7,0,1,6,2,24
Andre Miller,21.1,2013-03-19,DEN,@,OKC,W,23.033333333333335,6,11,0.545,0,1,0.0,8,9,0.889,2,5,7,9,1,0,3,1,20
Russell Westbrook,16.9,2013-03-19,OKC,,DEN,L,36.608333333333334,10,21,0.476,0,4,0.0,5,7,0.714,0,4,4,6,1,0,1,5,25
Jamal Crawford,21.7,2013-03-19,LAC,@,SAC,L,35.361666666666665,7,12,0.583,5,8,0.625,6,6,1.0,0,0,0,3,2,0,1,2,25
Ty Lawson,21.1,2013-03-19,DEN,@,OKC,W,36.385,8,13,0.615,2,5,0.4,7,7,1.0,0,4,4,4,0,0,0,5,25
Kenneth Faried,15.9,2013-03-19,DEN,@,OKC,W,33.593333333333334,5,7,0.714,0,0,0.0,3,4,0.75,5,10,15,0,0,3,2,1,13
Danilo Gallinari,7.5,2013-03-19,DEN,@,OKC,W,33.056666666666665,4,17,0.235,2,8,0.25,3,4,0.75,2,6,8,3,3,1,3,2,13
Tyler Hansbrough,13.4,2013-03-19,IND,,ORL,W,27.4,4,14,0.286,0,0,0.0,6,7,0.857,9,5,14,1,1,1,1,3,14
DeMarcus Cousins,12.6,2013-03-19,SAC,,LAC,W,27.95,6,10,0.6,0,1,0.0,5,9,0.556,2,9,11,1,2,0,3,5,17
Toney Douglas,17.7,2013-03-19,SAC,,LAC,W,26.216666666666665,6,10,0.6,3,5,0.6,4,4,1.0,0,2,2,7,1,0,2,3,19
Larry Sanders,13.9,2013-03-19,MIL,,POR,W,40.14666666666667,4,9,0.444,0,0,0.0,0,0,0.0,5,8,13,3,2,2,0,2,8
Matt Barnes,11.5,2013-03-19,LAC,@,SAC,L,31.855,4,10,0.4,1,5,0.2,2,2,1.0,1,5,6,4,1,3,1,3,11
Tyreke Evans,14.0,2013-03-19,SAC,,LAC,W,35.93333333333333,4,13,0.308,0,2,0.0,9,10,0.9,0,4,4,5,2,0,1,2,17
Maurice Harkless,10.3,2013-03-19,ORL,@,IND,L,31.15,4,12,0.333,1,2,0.5,1,2,0.5,4,4,8,0,4,1,0,3,10
Nicolas Batum,13.9,2013-03-19,POR,@,MIL,L,41.346666666666664,6,12,0.5,3,7,0.429,0,0,0.0,0,3,3,4,2,0,0,2,15
Paul George,12.8,2013-03-19,IND,,ORL,W,28.433333333333334,7,14,0.5,1,3,0.333,4,4,1.0,0,5,5,2,0,1,2,2,19
Gerald Green,10.7,2013-03-19,IND,,ORL,W,19.566666666666666,6,13,0.462,3,6,0.5,0,0,0.0,0,8,8,2,0,0,1,1,15
Kevin Martin,15.3,2013-03-19,OKC,,DEN,L,23.233333333333334,4,7,0.571,2,4,0.5,4,4,1.0,3,2,5,3,1,0,0,3,14
George Hill,10.6,2013-03-19,IND,,ORL,W,31.2,6,11,0.545,2,4,0.5,0,0,0.0,2,5,7,2,0,0,2,1,14
Damian Lillard,4.2,2013-03-19,POR,@,MIL,L,44.58,2,10,0.2,0,4,0.0,4,4,1.0,0,3,3,11,1,0,6,3,8
Samuel Dalembert,12.8,2013-03-19,MIL,,POR,W,19.783333333333335,8,14,0.571,0,0,0.0,0,0,0.0,5,2,7,1,0,0,1,1,16
Nikola Vučević,3.2,2013-03-19,ORL,@,IND,L,30.515,4,12,0.333,0,0,0.0,1,4,0.25,2,9,11,1,1,0,2,4,9
Thabo Sefolosha,8.4,2013-03-19,OKC,,DEN,L,27.908333333333335,3,8,0.375,2,4,0.5,0,0,0.0,2,4,6,2,2,0,0,3,8
Caron Butler,7.0,2013-03-19,LAC,@,SAC,L,25.428333333333335,5,14,0.357,3,9,0.333,0,0,0.0,1,2,3,1,1,0,0,3,13
Corey Brewer,9.5,2013-03-19,DEN,@,OKC,W,22.825,5,11,0.455,0,3,0.0,1,2,0.5,0,1,1,1,4,0,0,1,11
Tobias Harris,1.4,2013-03-19,ORL,@,IND,L,32.365,3,13,0.231,0,4,0.0,0,2,0.0,3,6,9,2,0,2,1,4,6
Mike Dunleavy,9.3,2013-03-19,MIL,,POR,W,26.613333333333333,4,9,0.444,1,4,0.25,0,0,0.0,0,4,4,3,1,1,0,0,9
JJ Hickson,8.9,2013-03-19,POR,@,MIL,L,29.5,3,8,0.375,0,0,0.0,2,2,1.0,5,6,11,2,0,0,1,1,8
DeAndre Jordan,8.5,2013-03-19,LAC,@,SAC,L,24.595,5,6,0.833,0,0,0.0,1,4,0.25,2,7,9,0,0,0,1,4,11
Patrick Patterson,8.6,2013-03-19,SAC,,LAC,W,26.483333333333334,6,10,0.6,1,2,0.5,0,0,0.0,3,2,5,1,0,0,2,3,13
Orlando Johnson,7.5,2013-03-19,IND,,ORL,W,18.383333333333333,2,5,0.4,0,3,0.0,0,0,0.0,0,8,8,5,0,1,0,1,4
Reggie Jackson,4.8,2013-03-19,OKC,,DEN,L,18.533333333333335,3,9,0.333,0,4,0.0,2,2,1.0,1,5,6,1,0,2,2,1,8
John Salmons,9.4,2013-03-19,SAC,,LAC,W,36.38333333333333,2,4,0.5,2,4,0.5,5,6,0.833,1,3,4,2,0,0,1,3,11
JJ Redick,10.3,2013-03-19,MIL,,POR,W,26.15,4,8,0.5,2,3,0.667,4,5,0.8,0,0,0,3,0,0,1,1,14
Kendrick Perkins,6.1,2013-03-19,OKC,,DEN,L,22.783333333333335,2,4,0.5,0,0,0.0,0,0,0.0,2,9,11,1,0,1,1,1,4
Andre Iguodala,4.4,2013-03-19,DEN,@,OKC,W,35.76,5,14,0.357,0,4,0.0,0,0,0.0,0,2,2,4,1,0,1,3,10
Arron Afflalo,3.0,2013-03-19,ORL,@,IND,L,32.81666666666667,3,13,0.231,0,2,0.0,4,4,1.0,0,3,3,3,0,1,2,2,10
Roy Hibbert,5.3,2013-03-19,IND,,ORL,W,24.033333333333335,3,8,0.375,0,0,0.0,3,3,1.0,1,4,5,1,0,1,1,4,9
Wilson Chandler,6.0,2013-03-19,DEN,@,OKC,W,22.96,4,8,0.5,0,0,0.0,1,1,1.0,2,3,5,1,1,0,1,5,9
Serge Ibaka,6.8,2013-03-19,OKC,,DEN,L,23.816666666666666,3,5,0.6,0,0,0.0,0,0,0.0,2,0,2,0,1,3,1,1,6
Andrew Nicholson,4.9,2013-03-19,ORL,@,IND,L,15.635,4,8,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,2,1,2,8
Ian Mahinmi,6.8,2013-03-19,IND,,ORL,W,19.115,3,5,0.6,0,0,0.0,3,4,0.75,1,3,4,0,0,1,1,2,9
Isaiah Thomas,5.2,2013-03-19,SAC,,LAC,W,21.783333333333335,3,5,0.6,1,3,0.333,0,0,0.0,0,0,0,3,2,0,2,4,7
Luke Babbitt,7.3,2013-03-19,POR,@,MIL,L,12.883333333333333,3,4,0.75,3,4,0.75,0,0,0.0,1,1,2,1,0,0,1,2,9
Kosta Koufos,4.5,2013-03-19,DEN,@,OKC,W,16.29,3,9,0.333,0,0,0.0,0,0,0.0,4,3,7,1,0,0,0,2,6
Lance Stephenson,1.8,2013-03-19,IND,,ORL,W,25.566666666666666,1,5,0.2,0,3,0.0,2,2,1.0,0,3,3,3,1,1,3,2,4
E'Twaun Moore,6.4,2013-03-19,ORL,@,IND,L,18.585,4,7,0.571,0,2,0.0,0,0,0.0,0,1,1,2,1,0,1,0,8
Jeff Ayres,1.1,2013-03-19,IND,,ORL,W,20.6,2,6,0.333,0,0,0.0,0,0,0.0,1,4,5,0,2,0,3,1,4
Nick Collison,3.7,2013-03-19,OKC,,DEN,L,26.141666666666666,2,4,0.5,0,0,0.0,1,2,0.5,1,3,4,3,0,0,1,4,5
Beno Udrih,5.5,2013-03-19,ORL,@,IND,L,16.5,3,6,0.5,0,0,0.0,3,4,0.75,0,2,2,1,0,0,1,1,9
Jameer Nelson,-2.1,2013-03-19,ORL,@,IND,L,32.848333333333336,2,13,0.154,2,5,0.4,2,2,1.0,0,1,1,1,0,0,2,2,8
Kyle O'Quinn,3.0,2013-03-19,ORL,@,IND,L,17.485,0,2,0.0,0,0,0.0,2,2,1.0,1,4,5,0,1,1,0,3,2
JaVale McGee,2.1,2013-03-19,DEN,@,OKC,W,16.096666666666668,3,6,0.5,0,0,0.0,1,2,0.5,2,1,3,0,0,0,2,3,7
Marquis Daniels,5.4,2013-03-19,MIL,,POR,W,17.133333333333333,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,2,1,0,0,0,4
Cole Aldrich,4.0,2013-03-19,SAC,,LAC,W,15.716666666666667,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,0,0,1,0,0,2
Ekpe Udoh,1.9,2013-03-19,MIL,,POR,W,19.65,2,5,0.4,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,2,4
Gustavo Ayon,3.9,2013-03-19,MIL,,POR,W,6.386666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,2,1,0,0,2,2
Lamar Odom,-3.1,2013-03-19,LAC,@,SAC,L,18.683333333333334,1,9,0.111,0,1,0.0,0,0,0.0,4,2,6,0,0,0,1,4,2
Jason Thompson,-0.5,2013-03-19,SAC,,LAC,W,14.85,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,2,0,0,2,2,2
Meyers Leonard,1.6,2013-03-19,POR,@,MIL,L,6.453333333333333,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,2,2
Miles Plumlee,0.5,2013-03-19,IND,,ORL,W,4.466666666666667,0,2,0.0,0,0,0.0,1,2,0.5,1,2,3,0,0,0,0,0,1
Derek Fisher,-2.8,2013-03-19,OKC,,DEN,L,11.2,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,0,2,0,2,0,0
Jimmer Fredette,0.2,2013-03-19,SAC,,LAC,W,4.9,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,3
Ben Hansbrough,1.2,2013-03-19,IND,,ORL,W,4.466666666666667,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,1,0,0,0,2,2
Joel Freeland,2.0,2013-03-19,POR,@,MIL,L,4.653333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
Grant Hill,-1.1,2013-03-19,LAC,@,SAC,L,12.583333333333334,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0
DeQuan Jones,2.3,2013-03-19,ORL,@,IND,L,6.666666666666667,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,1,3
Will Barton,-0.5,2013-03-19,POR,@,MIL,L,5.47,0,2,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,2
Chauncey Billups,-0.7,2013-03-19,LAC,@,SAC,L,7.35,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,0,2
D.J. Augustin,-2.9,2013-03-19,IND,,ORL,W,12.718333333333334,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0
Doron Lamb,0.0,2013-03-19,ORL,@,IND,L,5.433333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Eric Maynor,-1.8,2013-03-19,POR,@,MIL,L,9.436666666666667,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Sam Young,0.0,2013-03-19,IND,,ORL,W,4.05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jeremy Lamb,0.0,2013-03-19,OKC,,DEN,L,0.5916666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
DeAndre Liggins,0.0,2013-03-19,OKC,,DEN,L,0.5916666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Perry Jones III,-0.4,2013-03-19,OKC,,DEN,L,0.5916666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Willie Green,-0.7,2013-03-19,LAC,@,SAC,L,0.655,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
DaJuan Summers,0.0,2013-03-19,LAC,@,SAC,L,0.655,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Ryan Hollins,0.0,2013-03-19,LAC,@,SAC,L,0.655,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Maalik Wayns,0.0,2013-03-19,LAC,@,SAC,L,0.655,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Ish Smith,0.0,2013-03-19,MIL,,POR,W,0.43666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
John Henson,0.0,2013-03-19,MIL,,POR,W,0.43666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Ronnie Brewer,-0.4,2013-03-19,OKC,,DEN,L,4.955,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Jeff Green,38.6,2013-03-18,BOS,,MIA,L,40.11666666666667,14,21,0.667,5,7,0.714,10,13,0.769,1,6,7,2,2,4,2,2,43
LeBron James,30.4,2013-03-18,MIA,@,BOS,W,42.25,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,3,37
Wilson Chandler,30.6,2013-03-18,DEN,@,CHI,W,39.00833333333333,13,21,0.619,1,2,0.5,8,9,0.889,2,7,9,4,2,0,2,2,35
LaMarcus Aldridge,22.6,2013-03-18,POR,@,PHI,L,39.083333333333336,13,28,0.464,1,2,0.5,5,5,1.0,5,9,14,3,0,1,4,0,32
Nate Robinson,21.6,2013-03-18,CHI,,DEN,L,46.225,13,22,0.591,6,8,0.75,2,3,0.667,0,1,1,7,2,0,7,5,34
Jrue Holiday,24.8,2013-03-18,PHI,,POR,W,40.53333333333333,11,21,0.524,3,6,0.5,2,2,1.0,3,5,8,6,1,1,1,1,27
Joakim Noah,17.5,2013-03-18,CHI,,DEN,L,35.45,7,10,0.7,0,0,0.0,0,0,0.0,3,9,12,6,0,7,5,3,14
Damian Lillard,19.2,2013-03-18,POR,@,PHI,L,41.95,10,20,0.5,5,7,0.714,2,3,0.667,2,5,7,7,0,0,4,3,27
Stephen Curry,17.1,2013-03-18,GSW,@,NOH,W,38.67,10,19,0.526,6,9,0.667,4,4,1.0,1,6,7,3,0,0,7,3,30
Deron Williams,25.6,2013-03-18,BKN,@,DET,W,28.236666666666668,10,18,0.556,4,8,0.5,7,8,0.875,0,1,1,5,2,0,1,3,31
Gerald Henderson,24.4,2013-03-18,CHA,,WAS,W,45.38333333333333,8,16,0.5,1,2,0.5,10,11,0.909,1,2,3,8,1,1,2,2,27
John Wall,15.3,2013-03-18,WAS,@,CHA,L,32.998333333333335,8,17,0.471,1,1,1.0,8,9,0.889,1,3,4,5,2,1,6,6,25
Spencer Hawes,15.1,2013-03-18,PHI,,POR,W,39.87833333333333,9,14,0.643,0,1,0.0,0,0,0.0,1,12,13,4,0,2,4,3,18
Thaddeus Young,17.7,2013-03-18,PHI,,POR,W,39.915,9,15,0.6,0,1,0.0,1,3,0.333,2,1,3,5,4,2,3,3,19
Paul Pierce,12.8,2013-03-18,BOS,,MIA,L,39.8,6,11,0.545,2,5,0.4,3,6,0.5,1,7,8,8,1,1,7,2,17
Tristan Thompson,19.3,2013-03-18,CLE,,IND,L,31.606666666666666,9,16,0.563,0,0,0.0,2,3,0.667,6,5,11,2,0,2,0,3,20
David Lee,20.7,2013-03-18,GSW,@,NOH,W,29.891666666666666,7,9,0.778,0,0,0.0,6,6,1.0,4,7,11,4,0,1,3,3,20
Marc Gasol,14.6,2013-03-18,MEM,,MIN,W,33.36666666666667,6,13,0.462,0,0,0.0,4,5,0.8,2,6,8,5,0,4,3,2,16
Nene,22.4,2013-03-18,WAS,@,CHA,L,29.3,9,11,0.818,0,0,0.0,3,3,1.0,2,5,7,7,0,1,1,5,21
