Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kelenna Azubuike,11.5,2009-04-15,GSW,@,PHX,L,46.9,8,21,0.381,2,4,0.5,0,0,0.0,3,2,5,1,1,4,1,3,18
Thaddeus Young,15.8,2009-04-15,PHI,@,CLE,W,37.05,8,14,0.571,0,1,0.0,4,6,0.667,3,6,9,1,3,0,4,1,20
Charlie Bell,11.7,2009-04-15,MIL,@,IND,L,43.25,6,15,0.4,2,9,0.222,2,2,1.0,1,5,6,6,3,0,4,4,16
Luc Mbah a Moute,19.7,2009-04-15,MIL,@,IND,L,35.166666666666664,8,15,0.533,0,0,0.0,3,3,1.0,4,7,11,3,1,0,0,0,19
Leon Powe,17.0,2009-04-15,BOS,,WAS,W,26.755,6,10,0.6,0,0,0.0,6,7,0.857,3,10,13,2,0,1,2,3,18
Nick Collison,18.1,2009-04-15,OKC,@,LAC,W,25.216666666666665,8,13,0.615,0,0,0.0,1,2,0.5,1,5,6,4,4,0,0,4,17
Rudy Fernandez,16.8,2009-04-15,POR,,DEN,W,26.3,6,9,0.667,6,9,0.667,0,0,0.0,0,3,3,2,3,0,1,4,18
Brad Miller,14.3,2009-04-15,CHI,,TOR,L,30.316666666666666,5,14,0.357,0,2,0.0,4,4,1.0,2,9,11,3,2,1,0,2,14
Maurice Evans,14.3,2009-04-15,ATL,@,MEM,L,37.333333333333336,9,16,0.563,3,7,0.429,0,1,0.0,1,4,5,1,1,1,1,5,21
Mike Conley,13.9,2009-04-15,MEM,,ATL,W,44.916666666666664,5,10,0.5,1,3,0.333,1,2,0.5,1,4,5,7,3,1,2,3,12
Dwight Howard,10.9,2009-04-15,ORL,,CHA,W,24.0,4,10,0.4,0,0,0.0,2,4,0.5,3,9,12,2,1,3,1,3,10
Ryan Anderson,10.8,2009-04-15,NJN,@,NYK,L,32.233333333333334,4,11,0.364,2,5,0.4,3,4,0.75,3,8,11,0,3,0,2,3,13
Marc Gasol,16.0,2009-04-15,MEM,,ATL,W,29.083333333333332,7,12,0.583,0,0,0.0,5,6,0.833,1,7,8,3,0,1,1,4,19
Rudy Gay,17.9,2009-04-15,MEM,,ATL,W,38.1,8,13,0.615,0,0,0.0,4,4,1.0,0,0,0,3,1,3,1,1,20
Michael Beasley,13.8,2009-04-15,MIA,,DET,W,18.966666666666665,10,19,0.526,2,3,0.667,0,0,0.0,1,4,5,0,1,0,1,2,22
Mickael Pietrus,12.0,2009-04-15,ORL,,CHA,W,37.6,6,16,0.375,4,8,0.5,3,4,0.75,0,3,3,5,0,0,1,3,19
Eric Gordon,14.4,2009-04-15,LAC,,OKC,L,44.03333333333333,10,15,0.667,2,4,0.5,0,0,0.0,1,3,4,1,1,0,4,1,22
JaVale McGee,13.2,2009-04-15,WAS,@,BOS,L,29.293333333333333,7,11,0.636,0,0,0.0,3,5,0.6,1,1,2,1,1,4,2,4,17
Joakim Noah,18.0,2009-04-15,CHI,,TOR,L,31.266666666666666,8,11,0.727,0,0,0.0,1,1,1.0,6,3,9,0,2,0,0,4,17
Wilson Chandler,12.8,2009-04-15,NYK,,NJN,W,35.61666666666667,5,14,0.357,1,5,0.2,5,6,0.833,3,2,5,2,2,1,1,2,16
Bobby Jackson,13.3,2009-04-15,SAC,@,MIN,W,28.866666666666667,4,9,0.444,2,3,0.667,4,4,1.0,1,4,5,1,4,0,1,4,14
Matt Barnes,12.8,2009-04-15,PHX,,GSW,W,31.416666666666668,4,7,0.571,2,4,0.5,2,2,1.0,1,7,8,4,1,1,2,3,12
David Lee,13.3,2009-04-15,NYK,,NJN,W,24.816666666666666,5,8,0.625,0,0,0.0,2,2,1.0,2,10,12,3,1,0,1,4,12
Darnell Jackson,16.6,2009-04-15,CLE,,PHI,L,42.18333333333333,6,10,0.6,0,1,0.0,3,3,1.0,6,2,8,2,2,0,0,5,15
Glen Davis,14.0,2009-04-15,BOS,,WAS,W,29.7,8,17,0.471,1,2,0.5,4,8,0.5,4,1,5,2,0,0,0,3,21
Ryan Gomes,11.1,2009-04-15,MIN,,SAC,L,33.833333333333336,5,12,0.417,1,4,0.25,6,10,0.6,2,6,8,1,1,0,2,2,17
Ben Gordon,9.9,2009-04-15,CHI,,TOR,L,35.96666666666667,9,22,0.409,1,5,0.2,4,5,0.8,0,3,3,2,0,0,2,3,23
Mike Taylor,5.5,2009-04-15,LAC,,OKC,L,27.916666666666668,4,13,0.308,2,5,0.4,5,6,0.833,0,2,2,2,4,0,6,4,15
Jason Terry,13.2,2009-04-15,DAL,,HOU,W,35.345,10,17,0.588,3,6,0.5,0,0,0.0,0,1,1,2,0,0,2,4,23
Travis Outlaw,14.1,2009-04-15,POR,,DEN,W,25.416666666666668,7,9,0.778,3,3,1.0,4,6,0.667,0,3,3,0,0,1,3,3,21
Sasha Pavlovic,6.5,2009-04-15,CLE,,PHI,L,41.295,9,18,0.5,2,5,0.4,0,2,0.0,1,2,3,2,1,0,5,6,20
Eddie House,14.5,2009-04-15,BOS,,WAS,W,28.466666666666665,7,12,0.583,6,9,0.667,0,0,0.0,0,2,2,1,0,0,0,3,20
Jason Maxiell,14.5,2009-04-15,DET,@,MIA,L,33.166666666666664,6,11,0.545,0,0,0.0,4,7,0.571,7,3,10,2,0,0,1,3,16
Ramon Sessions,11.1,2009-04-15,MIL,@,IND,L,28.233333333333334,4,14,0.286,0,0,0.0,1,1,1.0,3,2,5,12,1,0,1,2,9
Tyrus Thomas,10.8,2009-04-15,CHI,,TOR,L,30.466666666666665,6,11,0.545,0,0,0.0,0,0,0.0,0,8,8,0,1,3,1,1,12
Kyle Lowry,13.0,2009-04-15,HOU,@,DAL,L,30.116666666666667,4,10,0.4,1,3,0.333,6,7,0.857,1,6,7,5,0,0,1,3,15
Jeff Green,14.6,2009-04-15,OKC,@,LAC,W,27.016666666666666,7,12,0.583,1,4,0.25,4,4,1.0,1,4,5,1,1,0,2,1,19
Darius Songaila,11.8,2009-04-15,WAS,@,BOS,L,26.453333333333333,5,8,0.625,0,1,0.0,0,0,0.0,2,6,8,3,2,1,1,4,10
Jason Thompson,9.0,2009-04-15,SAC,@,MIN,W,31.816666666666666,5,11,0.455,0,0,0.0,4,6,0.667,3,4,7,2,0,2,3,4,14
Tony Allen,12.2,2009-04-15,BOS,,WAS,W,30.533333333333335,5,11,0.455,2,3,0.667,3,3,1.0,0,3,3,3,1,1,1,2,15
Mike Miller,13.0,2009-04-15,MIN,,SAC,L,32.711666666666666,6,11,0.545,2,5,0.4,0,0,0.0,0,6,6,5,0,0,1,0,14
Michael Finley,11.6,2009-04-15,SAS,,NOH,W,39.016666666666666,7,14,0.5,2,4,0.5,1,1,1.0,1,3,4,2,1,0,2,1,17
Andres Nocioni,9.5,2009-04-15,SAC,@,MIN,W,30.016666666666666,6,11,0.545,4,7,0.571,1,2,0.5,0,5,5,1,0,0,2,5,17
Marcin Gortat,12.9,2009-04-15,ORL,,CHA,W,32.31666666666667,5,9,0.556,0,0,0.0,1,3,0.333,5,3,8,1,2,1,0,2,11
Nene,11.2,2009-04-15,DEN,@,POR,L,29.5,5,9,0.556,0,0,0.0,0,0,0.0,2,7,9,1,2,1,1,1,10
Nate Robinson,10.8,2009-04-15,NYK,,NJN,W,31.916666666666668,4,12,0.333,0,6,0.0,4,4,1.0,3,3,6,4,2,0,1,3,12
Jamaal Magloire,13.5,2009-04-15,MIA,,DET,W,27.023333333333333,6,10,0.6,0,0,0.0,2,3,0.667,5,4,9,1,0,1,0,4,14
Russell Westbrook,12.7,2009-04-15,OKC,@,LAC,W,30.266666666666666,5,11,0.455,0,2,0.0,4,4,1.0,2,3,5,7,0,0,2,2,14
Will Bynum,7.0,2009-04-15,DET,@,MIA,L,28.17,6,18,0.333,0,3,0.0,4,4,1.0,1,5,6,2,1,0,1,6,16
Chris Douglas-Roberts,7.8,2009-04-15,NJN,@,NYK,L,44.36666666666667,6,16,0.375,0,0,0.0,6,6,1.0,1,1,2,2,2,0,5,2,18
Troy Murphy,10.9,2009-04-15,IND,,MIL,W,24.85,5,10,0.5,0,0,0.0,1,1,1.0,4,8,12,0,0,1,1,0,11
Shane Battier,11.1,2009-04-15,HOU,@,DAL,L,38.95,2,5,0.4,2,4,0.5,3,4,0.75,0,5,5,3,1,2,0,2,9
Rashad McCants,13.4,2009-04-15,SAC,@,MIN,W,27.716666666666665,6,12,0.5,1,5,0.2,1,1,1.0,0,2,2,4,2,0,0,0,14
Andris Biedrins,10.3,2009-04-15,GSW,@,PHX,L,32.513333333333335,3,3,1.0,0,0,0.0,3,6,0.5,4,6,10,2,0,2,2,5,9
Chris Kaman,5.2,2009-04-15,LAC,,OKC,L,25.626666666666665,6,14,0.429,0,0,0.0,1,4,0.25,1,5,6,0,1,2,3,2,13
Lou Williams,13.1,2009-04-15,PHI,@,CLE,W,31.876666666666665,7,11,0.636,0,0,0.0,5,6,0.833,0,2,2,0,2,0,2,3,19
Leandro Barbosa,11.3,2009-04-15,PHX,,GSW,W,27.033333333333335,8,18,0.444,2,5,0.4,0,0,0.0,2,1,3,0,1,0,0,0,18
Roy Hibbert,9.8,2009-04-15,IND,,MIL,W,17.051666666666666,3,7,0.429,0,0,0.0,4,6,0.667,2,3,5,1,1,3,1,2,10
Patrick O'Bryant,7.3,2009-04-15,TOR,@,CHI,W,27.488333333333333,4,9,0.444,0,0,0.0,1,2,0.5,3,4,7,0,1,3,1,5,9
Dontell Jefferson,13.4,2009-04-15,CHA,@,ORL,L,28.833333333333332,3,5,0.6,1,1,1.0,3,3,1.0,1,4,5,4,2,0,1,0,10
Arron Afflalo,10.7,2009-04-15,DET,@,MIA,L,49.333333333333336,6,13,0.462,1,2,0.5,0,0,0.0,2,1,3,3,2,0,1,1,13
Josh Howard,8.0,2009-04-15,DAL,,HOU,W,35.61833333333333,4,13,0.308,0,2,0.0,7,8,0.875,1,2,3,0,1,2,2,2,15
Anthony Randolph,7.5,2009-04-15,GSW,@,PHX,L,35.05,6,15,0.4,0,1,0.0,2,4,0.5,3,5,8,2,0,0,1,4,14
Rasual Butler,7.0,2009-04-15,NOH,@,SAS,L,41.38333333333333,4,11,0.364,2,5,0.4,1,2,0.5,1,4,5,0,1,2,1,2,11
Jarrett Jack,8.7,2009-04-15,IND,,MIL,W,36.86666666666667,1,8,0.125,0,3,0.0,6,8,0.75,0,3,3,10,1,0,1,3,8
Gabe Pruitt,9.0,2009-04-15,BOS,,WAS,W,21.278333333333332,3,9,0.333,1,4,0.25,0,0,0.0,0,3,3,6,3,0,1,0,7
Nazr Mohammed,8.9,2009-04-15,CHA,@,ORL,L,17.233333333333334,5,10,0.5,0,0,0.0,2,4,0.5,1,4,5,0,1,2,0,4,12
Sergio Rodriguez,8.9,2009-04-15,POR,,DEN,W,18.35,3,6,0.5,1,1,1.0,0,0,0.0,0,1,1,12,1,0,4,2,7
Hakim Warrick,10.4,2009-04-15,MEM,,ATL,W,29.566666666666666,7,12,0.583,0,0,0.0,1,5,0.2,1,3,4,0,2,0,1,0,15
Shaquille O'Neal,9.4,2009-04-15,PHX,,GSW,W,31.046666666666667,5,9,0.556,0,0,0.0,5,11,0.455,3,3,6,0,0,1,1,4,15
Larry Hughes,13.9,2009-04-15,NYK,,NJN,W,24.166666666666668,5,7,0.714,2,3,0.667,3,4,0.75,0,3,3,1,1,0,0,1,15
Craig Smith,10.2,2009-04-15,MIN,,SAC,L,18.483333333333334,7,11,0.636,0,0,0.0,4,6,0.667,1,2,3,0,1,0,2,6,18
Ime Udoka,8.4,2009-04-15,SAS,,NOH,W,37.85666666666667,5,8,0.625,2,3,0.667,0,0,0.0,0,5,5,0,1,1,2,3,12
Nick Young,12.3,2009-04-15,WAS,@,BOS,L,26.141666666666666,4,10,0.4,3,6,0.5,6,6,1.0,1,0,1,0,1,0,1,0,17
Steve Nash,10.5,2009-04-15,PHX,,GSW,W,36.608333333333334,4,7,0.571,0,0,0.0,2,2,1.0,1,1,2,10,0,0,3,3,10
Kevin Love,4.2,2009-04-15,MIN,,SAC,L,27.638333333333332,4,10,0.4,0,1,0.0,4,6,0.667,3,7,10,0,0,0,5,2,12
Marcus Camby,9.5,2009-04-15,LAC,,OKC,L,28.116666666666667,3,7,0.429,0,0,0.0,2,2,1.0,1,6,7,3,0,2,0,2,8
Stephon Marbury,5.8,2009-04-15,BOS,,WAS,W,32.16833333333334,4,9,0.444,0,0,0.0,1,2,0.5,0,3,3,8,1,0,4,4,9
Chauncey Billups,12.1,2009-04-15,DEN,@,POR,L,32.95,4,10,0.4,2,4,0.5,3,3,1.0,2,1,3,4,0,0,0,0,13
Chris Wilcox,9.4,2009-04-15,NYK,,NJN,W,23.183333333333334,5,9,0.556,0,0,0.0,4,5,0.8,1,4,5,1,0,1,2,3,14
Rodney Stuckey,9.3,2009-04-15,DET,@,MIA,L,35.166666666666664,4,12,0.333,0,0,0.0,7,7,1.0,1,1,2,5,0,0,3,1,15
James Jones,7.9,2009-04-15,MIA,,DET,W,37.21666666666667,3,9,0.333,3,6,0.5,4,4,1.0,0,5,5,1,0,0,1,3,13
Josh McRoberts,10.5,2009-04-15,IND,,MIL,W,15.816666666666666,3,5,0.6,0,1,0.0,0,0,0.0,2,1,3,2,2,3,0,1,6
LaMarcus Aldridge,5.9,2009-04-15,POR,,DEN,W,30.75,4,10,0.4,0,1,0.0,0,0,0.0,0,5,5,4,2,0,3,0,8
Carmelo Anthony,1.3,2009-04-15,DEN,@,POR,L,29.616666666666667,3,18,0.167,0,3,0.0,6,6,1.0,1,5,6,1,1,0,2,3,12
Rafer Alston,10.9,2009-04-15,ORL,,CHA,W,24.0,5,8,0.625,3,4,0.75,2,2,1.0,0,1,1,2,0,0,1,3,15
Dan Gadzuric,7.8,2009-04-15,MIL,@,IND,L,18.25,2,5,0.4,0,0,0.0,1,2,0.5,3,3,6,1,2,2,0,3,5
Joel Przybilla,8.9,2009-04-15,POR,,DEN,W,22.183333333333334,3,4,0.75,0,0,0.0,0,0,0.0,2,6,8,0,0,3,0,2,6
Robin Lopez,9.0,2009-04-15,PHX,,GSW,W,16.7,2,3,0.667,0,0,0.0,3,4,0.75,0,7,7,0,1,2,0,2,7
Lorenzen Wright,2.4,2009-04-15,CLE,,PHI,L,34.98166666666667,2,6,0.333,0,0,0.0,0,0,0.0,2,4,6,0,1,4,3,4,4
Brook Lopez,4.2,2009-04-15,NJN,@,NYK,L,29.695,2,9,0.222,0,0,0.0,2,2,1.0,3,4,7,1,0,3,2,1,6
Jared Dudley,8.7,2009-04-15,PHX,,GSW,W,19.42,3,6,0.5,0,2,0.0,3,5,0.6,4,3,7,0,2,0,1,3,9
Anthony Parker,6.7,2009-04-15,TOR,@,CHI,W,34.615,2,7,0.286,0,0,0.0,4,5,0.8,2,6,8,4,0,0,2,2,8
Channing Frye,11.6,2009-04-15,POR,,DEN,W,17.25,5,7,0.714,1,1,1.0,1,2,0.5,1,3,4,3,0,0,0,2,12
Metta World Peace,2.5,2009-04-15,HOU,@,DAL,L,34.56666666666667,4,13,0.308,0,5,0.0,2,3,0.667,1,4,5,5,0,0,3,5,10
Sebastian Telfair,9.1,2009-04-15,MIN,,SAC,L,29.8,4,7,0.571,2,3,0.667,0,0,0.0,0,0,0,6,1,0,2,2,10
Steve Blake,7.3,2009-04-15,POR,,DEN,W,29.65,3,7,0.429,1,3,0.333,2,2,1.0,1,3,4,4,1,0,3,1,9
Baron Davis,2.1,2009-04-15,LAC,,OKC,L,29.316666666666666,3,8,0.375,0,1,0.0,2,2,1.0,0,3,3,5,1,1,6,4,8
Gerald Wallace,5.8,2009-04-15,CHA,@,ORL,L,25.55,1,3,0.333,0,0,0.0,1,4,0.25,1,9,10,2,1,1,0,2,3
Chris Duhon,8.4,2009-04-15,NYK,,NJN,W,27.383333333333333,3,6,0.5,1,2,0.5,0,0,0.0,0,1,1,6,1,1,1,2,7
Walter Herrmann,5.7,2009-04-15,DET,@,MIA,L,36.916666666666664,4,13,0.308,0,7,0.0,2,2,1.0,3,4,7,0,0,1,0,2,10
Rob Kurz,9.1,2009-04-15,GSW,@,PHX,L,19.07,3,8,0.375,0,2,0.0,5,5,1.0,3,3,6,0,0,1,0,3,11
Othello Hunter,6.7,2009-04-15,ATL,@,MEM,L,27.368333333333332,4,7,0.571,0,0,0.0,0,0,0.0,3,6,9,0,0,1,1,4,8
Reggie Evans,7.1,2009-04-15,PHI,@,CLE,W,20.483333333333334,4,6,0.667,0,0,0.0,2,2,1.0,2,5,7,0,1,0,3,3,10
T.J. Ford,6.3,2009-04-15,IND,,MIL,W,20.783333333333335,3,8,0.375,0,1,0.0,4,4,1.0,1,3,4,3,1,0,4,0,10
Rodney Carney,7.0,2009-04-15,MIN,,SAC,L,30.883333333333333,3,10,0.3,2,7,0.286,5,6,0.833,1,0,1,1,1,0,1,3,13
Francisco Garcia,3.0,2009-04-15,SAC,@,MIN,W,35.461666666666666,1,7,0.143,0,1,0.0,2,2,1.0,1,2,3,5,0,3,1,6,4
Joel Anthony,4.9,2009-04-15,MIA,,DET,W,37.2,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,1,0,4,2,5,4
Keyon Dooling,6.2,2009-04-15,NJN,@,NYK,L,25.616666666666667,2,8,0.25,0,3,0.0,2,2,1.0,2,5,7,5,0,0,1,1,6
Dorell Wright,0.6,2009-04-15,MIA,,DET,W,30.366666666666667,3,10,0.3,0,0,0.0,0,2,0.0,0,10,10,2,0,0,2,3,6
Kenyon Martin,7.0,2009-04-15,DEN,@,POR,L,27.5,4,6,0.667,0,1,0.0,2,2,1.0,1,5,6,0,1,0,2,4,10
Shaun Livingston,7.8,2009-04-15,OKC,@,LAC,W,32.983333333333334,2,5,0.4,0,0,0.0,2,2,1.0,1,6,7,2,1,0,0,1,6
Oleksiy Pecherov,2.6,2009-04-15,WAS,@,BOS,L,28.666666666666668,3,10,0.3,0,4,0.0,1,2,0.5,2,8,10,0,0,0,0,5,7
Charlie Villanueva,6.1,2009-04-15,MIL,@,IND,L,17.651666666666667,3,10,0.3,0,2,0.0,4,4,1.0,1,3,4,1,1,0,1,1,10
Raymond Felton,8.7,2009-04-15,CHA,@,ORL,L,25.55,2,7,0.286,0,2,0.0,9,11,0.818,0,2,2,2,0,0,1,1,13
JJ Redick,4.5,2009-04-15,ORL,,CHA,W,24.0,3,10,0.3,2,6,0.333,0,0,0.0,1,3,4,3,0,0,1,1,8
Bobby Simmons,5.8,2009-04-15,NJN,@,NYK,L,21.733333333333334,3,8,0.375,2,2,1.0,1,1,1.0,3,3,6,0,0,0,1,2,9
Theo Ratliff,7.0,2009-04-15,PHI,@,CLE,W,25.425,1,1,1.0,0,0,0.0,0,0,0.0,2,4,6,0,1,3,0,1,2
Javaris Crittenton,7.2,2009-04-15,WAS,@,BOS,L,23.895,3,8,0.375,0,0,0.0,2,3,0.667,1,1,2,4,1,0,0,2,8
Mario Chalmers,6.1,2009-04-15,MIA,,DET,W,21.75,1,5,0.2,0,2,0.0,2,2,1.0,0,2,2,10,0,0,2,1,4
Darrell Arthur,5.8,2009-04-15,MEM,,ATL,W,17.618333333333332,2,5,0.4,0,0,0.0,0,0,0.0,3,7,10,0,0,1,0,1,4
Brandon Roy,5.5,2009-04-15,POR,,DEN,W,22.966666666666665,2,7,0.286,0,2,0.0,2,2,1.0,1,4,5,3,1,0,1,1,6
Roger Mason Jr.,2.4,2009-04-15,SAS,,NOH,W,37.43333333333333,3,12,0.25,1,6,0.167,0,0,0.0,0,3,3,5,0,0,1,2,7
Greg Oden,6.3,2009-04-15,POR,,DEN,W,20.383333333333333,3,6,0.5,0,0,0.0,4,6,0.667,0,4,4,0,0,1,1,2,10
Kendrick Perkins,8.8,2009-04-15,BOS,,WAS,W,12.583333333333334,5,6,0.833,0,0,0.0,0,0,0.0,1,2,3,1,1,0,2,0,10
Quentin Richardson,6.6,2009-04-15,NYK,,NJN,W,11.3,4,8,0.5,1,3,0.333,0,0,0.0,1,3,4,0,1,0,1,0,9
Sean May,1.0,2009-04-15,CHA,@,ORL,L,17.25,1,7,0.143,0,0,0.0,0,1,0.0,2,6,8,1,0,2,1,1,2
Beno Udrih,4.9,2009-04-15,SAC,@,MIN,W,31.671666666666667,2,6,0.333,0,0,0.0,2,2,1.0,0,2,2,5,1,0,2,2,6
Dominic McGuire,3.1,2009-04-15,WAS,@,BOS,L,40.028333333333336,2,4,0.5,0,0,0.0,2,2,1.0,0,4,4,1,0,2,3,3,6
Mikki Moore,3.4,2009-04-15,BOS,,WAS,W,26.738333333333333,3,6,0.5,0,0,0.0,1,2,0.5,3,2,5,3,0,0,3,5,7
Jason Richardson,7.2,2009-04-15,PHX,,GSW,W,17.033333333333335,4,7,0.571,2,3,0.667,0,0,0.0,1,1,2,1,0,0,0,3,10
Jason Kapono,6.1,2009-04-15,TOR,@,CHI,W,20.39666666666667,3,6,0.5,3,6,0.5,0,0,0.0,0,3,3,0,0,0,0,2,9
Luis Scola,3.3,2009-04-15,HOU,@,DAL,L,22.413333333333334,2,8,0.25,0,0,0.0,1,2,0.5,2,2,4,1,2,0,0,3,5
Fred Jones,3.8,2009-04-15,LAC,,OKC,L,29.803333333333335,4,10,0.4,0,4,0.0,0,0,0.0,0,1,1,5,0,0,1,4,8
Matt Bonner,4.0,2009-04-15,SAS,,NOH,W,27.716666666666665,3,8,0.375,1,5,0.2,0,0,0.0,1,3,4,0,1,0,0,3,7
Chris Andersen,2.2,2009-04-15,DEN,@,POR,L,20.466666666666665,1,3,0.333,0,0,0.0,2,2,1.0,1,3,4,0,0,3,3,2,4
James Posey,5.2,2009-04-15,NOH,@,SAS,L,29.8,3,6,0.5,1,1,1.0,2,5,0.4,0,1,1,1,1,0,0,4,9
Henry Walker,5.1,2009-04-15,BOS,,WAS,W,21.893333333333334,4,5,0.8,0,0,0.0,0,2,0.0,1,3,4,2,0,0,2,3,8
Stephen Graham,5.6,2009-04-15,IND,,MIL,W,13.55,4,8,0.5,3,3,1.0,0,0,0.0,0,0,0,0,0,0,1,1,11
Marko Jaric,3.9,2009-04-15,MEM,,ATL,W,22.933333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,5,5,2,2,1,1,0,0
Brandon Bass,6.0,2009-04-15,DAL,,HOU,W,24.583333333333332,2,6,0.333,0,0,0.0,2,2,1.0,3,1,4,1,0,1,0,1,6
Carl Landry,5.5,2009-04-15,HOU,@,DAL,L,27.571666666666665,4,7,0.571,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,2,8
Peja Stojakovic,0.7,2009-04-15,NOH,@,SAS,L,41.74,2,8,0.25,0,3,0.0,0,0,0.0,0,5,5,0,2,0,2,0,4
