Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Austin Rivers,18.6,2014-04-16,NOP,,HOU,W,43.96666666666667,6,11,0.545,2,3,0.667,4,5,0.8,0,5,5,8,3,0,3,2,18
Archie Goodwin,24.0,2014-04-16,PHX,@,SAC,W,31.316666666666666,11,13,0.846,1,3,0.333,6,7,0.857,3,1,4,1,2,0,3,5,29
Serge Ibaka,10.5,2014-04-16,OKC,,DET,W,32.05,5,9,0.556,0,0,0.0,0,1,0.0,7,8,15,1,0,6,5,5,10
Kelly Olynyk,20.8,2014-04-16,BOS,,WAS,L,29.883333333333333,10,16,0.625,0,2,0.0,4,5,0.8,2,5,7,5,1,0,1,5,24
Al Jefferson,10.9,2014-04-16,CHA,,CHI,W,41.7,4,14,0.286,0,1,0.0,2,4,0.5,6,12,18,3,1,2,2,1,10
John Henson,16.3,2014-04-16,MIL,,ATL,L,34.18333333333333,8,13,0.615,0,0,0.0,3,5,0.6,1,4,5,3,3,2,4,1,19
Marcus Thornton,12.0,2014-04-16,BKN,@,CLE,L,41.81666666666667,6,19,0.316,4,12,0.333,4,5,0.8,2,4,6,3,2,0,3,1,20
Mike Conley,15.3,2014-04-16,MEM,,DAL,W,41.65,8,16,0.5,1,5,0.2,5,7,0.714,0,4,4,5,2,0,3,4,22
Thaddeus Young,14.4,2014-04-16,PHI,@,MIA,W,30.328333333333333,9,17,0.529,0,3,0.0,2,2,1.0,3,6,9,2,2,0,3,4,20
Kyle Lowry,13.7,2014-04-16,TOR,@,NYK,L,26.4,8,15,0.533,3,8,0.375,3,5,0.6,0,3,3,5,1,0,4,4,22
Marcin Gortat,14.6,2014-04-16,WAS,@,BOS,W,31.9,6,11,0.545,0,0,0.0,3,5,0.6,1,9,10,3,1,2,1,3,15
Monta Ellis,11.5,2014-04-16,DAL,@,MEM,L,41.666666666666664,8,21,0.381,2,4,0.5,0,0,0.0,1,5,6,4,2,0,2,0,18
Marcus Morris Sr.,14.7,2014-04-16,PHX,@,SAC,W,31.316666666666666,7,15,0.467,2,4,0.5,6,8,0.75,1,5,6,0,2,0,1,5,22
Troy Daniels,15.2,2014-04-16,HOU,@,NOP,L,43.916666666666664,8,16,0.5,6,11,0.545,0,0,0.0,0,1,1,5,0,0,1,4,22
Kendall Marshall,15.2,2014-04-16,LAL,@,SAS,W,27.533333333333335,5,7,0.714,4,4,1.0,1,2,0.5,0,2,2,11,0,0,4,2,15
Evan Turner,15.6,2014-04-16,IND,@,ORL,W,34.46666666666667,5,6,0.833,1,1,1.0,3,3,1.0,0,8,8,6,1,0,3,2,14
Chris Copeland,10.3,2014-04-16,IND,@,ORL,W,26.383333333333333,7,16,0.438,5,11,0.455,0,0,0.0,1,2,3,2,1,0,2,5,19
Lavoy Allen,13.7,2014-04-16,IND,@,ORL,W,27.95,6,12,0.5,0,0,0.0,0,0,0.0,5,6,11,3,1,1,1,1,12
Jimmy Butler III,16.2,2014-04-16,CHI,@,CHA,L,47.916666666666664,3,8,0.375,0,1,0.0,6,8,0.75,1,3,4,4,5,0,0,0,12
Kyrie Irving,13.6,2014-04-16,CLE,,BKN,W,27.15,6,12,0.5,0,2,0.0,3,3,1.0,0,2,2,5,3,1,2,3,15
Darren Collison,16.3,2014-04-16,LAC,@,POR,L,37.24333333333333,6,12,0.5,0,4,0.0,7,8,0.875,0,4,4,7,0,0,2,1,19
Anthony Randolph,16.7,2014-04-16,DEN,,GSW,L,19.473333333333333,6,9,0.667,3,6,0.5,4,4,1.0,0,5,5,1,1,0,0,4,19
Matt Barnes,13.4,2014-04-16,LAC,@,POR,L,33.18333333333333,6,11,0.545,2,6,0.333,5,6,0.833,0,8,8,1,0,0,1,5,19
Dewayne Dedmon,9.3,2014-04-16,ORL,,IND,L,26.883333333333333,4,10,0.4,0,0,0.0,0,0,0.0,4,9,13,0,2,2,1,3,8
John Wall,13.6,2014-04-16,WAS,@,BOS,W,28.433333333333334,7,15,0.467,1,3,0.333,0,0,0.0,0,0,0,9,2,0,2,0,15
Kawhi Leonard,13.9,2014-04-16,SAS,,LAL,L,23.716666666666665,6,10,0.6,2,5,0.4,0,0,0.0,0,5,5,4,0,2,0,3,14
Terrence Jones,16.7,2014-04-16,HOU,@,NOP,L,26.433333333333334,7,11,0.636,0,0,0.0,3,6,0.5,5,3,8,4,0,0,1,1,17
Cartier Martin,14.4,2014-04-16,ATL,@,MIL,W,24.2,5,7,0.714,2,3,0.667,2,5,0.4,1,5,6,1,3,0,1,1,14
Reggie Jackson,14.6,2014-04-16,OKC,,DET,W,26.7,6,11,0.545,3,7,0.429,0,0,0.0,1,4,5,2,2,0,0,1,15
Avery Bradley,6.0,2014-04-16,BOS,,WAS,L,36.86666666666667,7,18,0.389,3,7,0.429,1,1,1.0,2,3,5,3,0,0,5,4,18
Kenneth Faried,4.4,2014-04-16,DEN,,GSW,L,37.531666666666666,7,17,0.412,0,0,0.0,1,4,0.25,5,8,13,0,0,0,5,3,15
Phil Pressey,7.9,2014-04-16,BOS,,WAS,L,42.46666666666667,3,12,0.25,0,4,0.0,3,4,0.75,1,4,5,10,2,0,4,1,9
Ronny Turiaf,13.2,2014-04-16,MIN,,UTA,L,15.883333333333333,3,5,0.6,0,0,0.0,6,8,0.75,3,5,8,0,1,3,2,1,12
Mike Dunleavy,8.8,2014-04-16,CHI,@,CHA,L,42.015,4,12,0.333,2,6,0.333,2,4,0.5,1,6,7,3,0,2,0,4,12
Nick Young,13.0,2014-04-16,LAL,@,SAS,W,29.833333333333332,6,12,0.5,2,5,0.4,2,3,0.667,0,6,6,2,1,0,0,2,16
Rasual Butler,14.4,2014-04-16,IND,@,ORL,W,37.71666666666667,8,13,0.615,2,4,0.5,1,4,0.25,0,2,2,5,0,0,0,4,19
Mike Scott,14.1,2014-04-16,ATL,@,MIL,W,32.1,8,13,0.615,1,3,0.333,0,0,0.0,2,2,4,4,1,0,2,2,17
Devin Harris,11.1,2014-04-16,DAL,@,MEM,L,25.565,4,8,0.5,0,3,0.0,2,2,1.0,0,3,3,10,2,0,4,2,10
Chris Johnson,14.4,2014-04-16,BOS,,WAS,L,29.216666666666665,4,7,0.571,2,5,0.4,0,1,0.0,2,2,4,3,4,0,0,0,10
Maurice Harkless,13.5,2014-04-16,ORL,,IND,L,37.63333333333333,5,9,0.556,0,2,0.0,4,7,0.571,3,2,5,2,2,1,1,2,14
Victor Claver,14.5,2014-04-16,POR,,LAC,W,23.2,4,9,0.444,1,3,0.333,3,3,1.0,4,2,6,4,2,0,1,0,12
Dion Waiters,14.4,2014-04-16,CLE,,BKN,W,26.883333333333333,7,12,0.583,2,5,0.4,3,4,0.75,1,1,2,2,1,0,2,0,19
Michael Carter-Williams,7.3,2014-04-16,PHI,@,MIA,W,34.06666666666667,3,10,0.3,3,5,0.6,3,4,0.75,0,6,6,4,0,1,3,2,12
Jeff Green,11.4,2014-04-16,BOS,,WAS,L,35.965,6,15,0.4,2,7,0.286,6,7,0.857,1,3,4,1,0,0,2,1,20
Hilton Armstrong,8.0,2014-04-16,GSW,@,DEN,W,31.59,3,6,0.5,0,0,0.0,4,7,0.571,2,8,10,2,0,2,2,6,10
Markieff Morris,13.3,2014-04-16,PHX,@,SAC,W,27.903333333333332,7,13,0.538,0,0,0.0,1,1,1.0,0,5,5,4,0,1,0,1,15
Robbie Hummel,13.1,2014-04-16,MIN,,UTA,L,31.916666666666668,3,5,0.6,2,2,1.0,2,2,1.0,2,7,9,1,2,0,0,2,10
Mike Muscala,13.7,2014-04-16,ATL,@,MIL,W,25.083333333333332,6,8,0.75,0,0,0.0,3,3,1.0,0,4,4,3,0,2,2,2,15
Jodie Meeks,15.4,2014-04-16,LAL,@,SAS,W,30.416666666666668,5,6,0.833,2,2,1.0,2,2,1.0,0,3,3,3,2,0,1,1,14
Spencer Hawes,9.9,2014-04-16,CLE,,BKN,W,23.85,4,7,0.571,2,4,0.5,0,0,0.0,1,6,7,3,0,2,2,2,10
Khris Middleton,4.7,2014-04-16,MIL,,ATL,L,37.06666666666667,6,17,0.353,2,6,0.333,2,2,1.0,1,6,7,1,0,0,3,5,16
Carlos Boozer,10.9,2014-04-16,CHI,@,CHA,L,24.0,7,12,0.583,0,0,0.0,0,0,0.0,0,11,11,0,0,0,0,2,14
Wesley Johnson,5.8,2014-04-16,LAL,@,SAS,W,34.63333333333333,5,17,0.294,1,7,0.143,0,0,0.0,1,10,11,2,0,0,0,1,11
Jeff Withey,8.5,2014-04-16,NOP,,HOU,W,19.933333333333334,3,5,0.6,0,0,0.0,0,0,0.0,1,5,6,1,1,5,1,4,6
Alexis Ajinca,11.2,2014-04-16,NOP,,HOU,W,23.216666666666665,5,7,0.714,0,0,0.0,1,2,0.5,1,3,4,2,1,3,1,4,11
DeMarre Carroll,13.8,2014-04-16,ATL,@,MIL,W,22.416666666666668,6,9,0.667,1,2,0.5,0,0,0.0,0,1,1,4,3,0,1,1,13
Robin Lopez,16.2,2014-04-16,POR,,LAC,W,14.133333333333333,7,10,0.7,0,0,0.0,1,2,0.5,7,2,9,1,0,0,0,1,15
Trevor Booker,15.6,2014-04-16,WAS,@,BOS,W,26.166666666666668,9,13,0.692,0,0,0.0,2,3,0.667,1,2,3,2,0,0,0,3,20
Aaron Gray,5.3,2014-04-16,SAC,,PHX,L,26.033333333333335,3,8,0.375,0,0,0.0,0,0,0.0,6,7,13,2,2,0,4,5,6
Ricky Rubio,8.3,2014-04-16,MIN,,UTA,L,45.483333333333334,4,13,0.308,1,4,0.25,5,5,1.0,0,2,2,6,1,0,2,5,14
Travis Outlaw,12.1,2014-04-16,SAC,,PHX,L,24.616666666666667,5,10,0.5,1,3,0.333,4,4,1.0,0,5,5,2,1,0,1,2,15
Greivis Vasquez,10.6,2014-04-16,TOR,@,NYK,L,21.9,5,9,0.556,3,6,0.5,0,0,0.0,0,4,4,5,0,0,2,2,13
Tim Hardaway Jr.,10.1,2014-04-16,NYK,,TOR,W,35.205,6,15,0.4,3,5,0.6,3,4,0.75,0,2,2,2,0,0,1,1,18
Tristan Thompson,13.1,2014-04-16,CLE,,BKN,W,26.866666666666667,5,9,0.556,0,0,0.0,1,1,1.0,5,5,10,1,0,1,0,0,11
Donatas Motiejunas,9.3,2014-04-16,HOU,@,NOP,L,16.983333333333334,3,9,0.333,1,1,1.0,4,4,1.0,7,3,10,0,1,0,3,1,11
Alonzo Gee,11.8,2014-04-16,CLE,,BKN,W,30.333333333333332,5,9,0.556,0,0,0.0,2,2,1.0,1,4,5,1,2,1,0,3,12
Josh McRoberts,8.9,2014-04-16,CHA,,CHI,W,34.56666666666667,3,8,0.375,1,6,0.167,0,0,0.0,1,4,5,7,1,1,1,3,7
Henry Sims,11.3,2014-04-16,PHI,@,MIA,W,30.85,4,7,0.571,0,0,0.0,2,2,1.0,2,5,7,3,2,0,2,1,10
Tyler Hansbrough,9.9,2014-04-16,TOR,@,NYK,L,28.1,4,8,0.5,0,0,0.0,3,5,0.6,3,6,9,0,2,0,1,3,11
Anthony Morrow,11.2,2014-04-16,NOP,,HOU,W,27.05,6,14,0.429,1,4,0.25,2,3,0.667,1,2,3,1,2,0,0,0,15
Brandon Bass,14.5,2014-04-16,BOS,,WAS,L,25.65,7,9,0.778,0,1,0.0,2,3,0.667,1,6,7,1,0,0,0,2,16
Marreese Speights,3.5,2014-04-16,GSW,@,DEN,W,30.86,5,15,0.333,0,0,0.0,1,2,0.5,3,3,6,3,1,1,3,6,11
Toney Douglas,7.4,2014-04-16,MIA,,PHI,L,29.0,4,14,0.286,1,6,0.167,4,4,1.0,0,2,2,4,2,0,2,2,13
Tony Allen,8.4,2014-04-16,MEM,,DAL,W,22.8,6,11,0.545,0,1,0.0,1,5,0.2,4,3,7,2,1,0,3,2,13
Kyle Singler,14.9,2014-04-16,DET,@,OKC,L,38.13333333333333,6,9,0.667,2,4,0.5,6,6,1.0,0,0,0,2,0,0,1,4,20
Jordan Hamilton,10.6,2014-04-16,HOU,@,NOP,L,27.05,5,10,0.5,4,7,0.571,0,0,0.0,0,1,1,3,1,0,1,2,14
James Anderson,12.7,2014-04-16,PHI,@,MIA,W,18.233333333333334,3,5,0.6,2,2,1.0,2,2,1.0,0,3,3,2,2,1,0,0,10
Jason Thompson,6.3,2014-04-16,SAC,,PHX,L,21.15,4,9,0.444,0,0,0.0,0,0,0.0,1,10,11,0,1,1,2,1,8
Tiago Splitter,9.3,2014-04-16,SAS,,LAL,L,26.333333333333332,6,13,0.462,0,1,0.0,0,0,0.0,4,4,8,1,0,1,1,1,12
Kirk Hinrich,9.1,2014-04-16,CHI,@,CHA,L,30.501666666666665,4,8,0.5,3,5,0.6,0,0,0.0,0,1,1,6,1,0,1,6,11
D.J. Augustin,6.3,2014-04-16,CHI,@,CHA,L,35.81666666666667,6,16,0.375,3,9,0.333,2,3,0.667,0,1,1,2,0,0,2,3,17
Ish Smith,11.2,2014-04-16,PHX,@,SAC,W,27.0,4,7,0.571,0,1,0.0,0,0,0.0,0,2,2,8,1,1,1,1,8
Rudy Gobert,10.5,2014-04-16,UTA,@,MIN,W,14.1,4,5,0.8,0,0,0.0,0,1,0.0,3,6,9,1,0,2,0,3,8
Jarrett Jack,5.2,2014-04-16,CLE,,BKN,W,25.483333333333334,2,10,0.2,1,3,0.333,0,0,0.0,0,3,3,9,2,0,2,2,5
Corey Brewer,10.1,2014-04-16,MIN,,UTA,L,30.65,4,8,0.5,0,2,0.0,3,5,0.6,1,1,2,1,4,0,1,2,11
E'Twaun Moore,10.5,2014-04-16,ORL,,IND,L,30.6,5,12,0.417,0,2,0.0,3,3,1.0,1,5,6,3,0,0,0,1,13
Mason Plumlee,7.5,2014-04-16,BKN,@,CLE,L,17.866666666666667,4,7,0.571,0,1,0.0,0,2,0.0,0,6,6,6,1,0,3,1,8
Luis Scola,9.0,2014-04-16,IND,@,ORL,W,24.183333333333334,4,10,0.4,0,0,0.0,2,2,1.0,4,4,8,4,0,0,2,1,10
Ryan Kelly,8.7,2014-04-16,LAL,@,SAS,W,36.6,6,11,0.545,0,3,0.0,0,0,0.0,1,7,8,2,0,0,1,3,12
Giannis Antetokounmpo,9.1,2014-04-16,MIL,,ATL,L,26.25,4,6,0.667,2,3,0.667,0,0,0.0,1,4,5,3,0,1,1,5,10
Dwyane Wade,8.2,2014-04-16,MIA,,PHI,L,23.066666666666666,6,14,0.429,0,2,0.0,4,6,0.667,1,1,2,4,0,0,3,1,16
Dwight Howard,5.0,2014-04-16,HOU,@,NOP,L,25.516666666666666,1,5,0.2,0,1,0.0,5,7,0.714,0,4,4,4,0,3,3,3,7
Tony Wroten,2.5,2014-04-16,PHI,@,MIA,W,22.4,2,6,0.333,0,2,0.0,0,0,0.0,0,1,1,6,5,0,6,4,4
Shelvin Mack,11.0,2014-04-16,ATL,@,MIL,W,22.15,4,7,0.571,1,3,0.333,2,2,1.0,1,2,3,2,2,0,1,1,11
Jeff Adrien,8.2,2014-04-16,MIL,,ATL,L,34.0,3,5,0.6,0,0,0.0,2,4,0.5,2,5,7,4,1,0,3,1,8
Trevor Ariza,8.0,2014-04-16,WAS,@,BOS,W,29.816666666666666,6,12,0.5,0,5,0.0,1,1,1.0,0,6,6,2,0,0,1,3,13
Dante Cunningham,8.6,2014-04-16,MIN,,UTA,L,25.933333333333334,6,12,0.5,0,0,0.0,1,2,0.5,3,0,3,1,2,0,2,2,13
Nando De Colo,6.5,2014-04-16,TOR,@,NYK,L,25.683333333333334,5,12,0.417,2,4,0.5,0,0,0.0,1,2,3,4,0,0,2,3,12
Donald Sloan,6.6,2014-04-16,IND,@,ORL,W,31.016666666666666,6,13,0.462,1,3,0.333,0,0,0.0,2,2,4,3,0,0,3,2,13
Toure' Murry,6.4,2014-04-16,NYK,,TOR,W,28.828333333333333,6,12,0.5,2,2,1.0,1,1,1.0,0,2,2,2,0,0,3,4,15
Tony Parker,10.6,2014-04-16,SAS,,LAL,L,15.85,5,10,0.5,0,1,0.0,2,2,1.0,0,2,2,4,1,0,0,2,12
Patrick Patterson,8.0,2014-04-16,TOR,@,NYK,L,20.2,3,7,0.429,1,4,0.25,0,0,0.0,2,3,5,3,1,1,1,1,7
Andrei Kirilenko,7.5,2014-04-16,BKN,@,CLE,L,27.533333333333335,2,7,0.286,0,0,0.0,5,7,0.714,2,2,4,3,1,1,2,1,9
Quincy Acy,8.1,2014-04-16,SAC,,PHX,L,24.695,3,6,0.5,0,1,0.0,3,5,0.6,5,3,8,1,1,0,2,3,9
Timofey Mozgov,8.9,2014-04-16,DEN,,GSW,L,25.283333333333335,2,3,0.667,0,1,0.0,6,6,1.0,2,3,5,1,0,2,3,3,10
Alec Burks,3.9,2014-04-16,UTA,@,MIN,W,37.68333333333333,5,13,0.385,1,4,0.25,0,0,0.0,1,3,4,4,0,0,2,6,11
Manu Ginobili,6.9,2014-04-16,SAS,,LAL,L,22.933333333333334,4,9,0.444,2,4,0.5,0,0,0.0,0,1,1,5,1,0,2,3,10
Jordan Farmar,6.3,2014-04-16,LAL,@,SAS,W,20.466666666666665,4,11,0.364,2,5,0.4,0,0,0.0,0,2,2,6,0,0,2,1,10
Chris Douglas-Roberts,7.0,2014-04-16,CHA,,CHI,W,29.816666666666666,4,10,0.4,2,3,0.667,3,4,0.75,0,1,1,0,1,1,1,3,13
CJ McCollum,5.6,2014-04-16,POR,,LAC,W,27.995,5,9,0.556,1,2,0.5,1,2,0.5,0,4,4,3,0,0,3,5,12
Patrick Beverley,9.0,2014-04-16,HOU,@,NOP,L,22.15,4,6,0.667,2,3,0.667,4,5,0.8,0,2,2,2,0,0,4,0,14
DeJuan Blair,10.6,2014-04-16,DAL,@,MEM,L,16.848333333333333,2,5,0.4,0,0,0.0,4,4,1.0,5,2,7,0,2,0,0,2,8
Pero Antic,6.2,2014-04-16,ATL,@,MIL,W,19.45,2,8,0.25,1,4,0.25,3,3,1.0,0,4,4,2,2,0,0,4,8
Omri Casspi,6.7,2014-04-16,HOU,@,NOP,L,28.65,4,10,0.4,1,2,0.5,0,0,0.0,1,7,8,1,0,0,0,1,9
Cory Joseph,7.2,2014-04-16,SAS,,LAL,L,21.483333333333334,5,11,0.455,0,1,0.0,2,2,1.0,0,2,2,3,1,0,2,2,12
Luke Babbitt,5.0,2014-04-16,NOP,,HOU,W,17.45,3,10,0.3,1,3,0.333,1,2,0.5,2,6,8,0,1,0,1,0,8
Ray McCallum,5.4,2014-04-16,SAC,,PHX,L,31.3,5,12,0.417,0,0,0.0,3,4,0.75,0,2,2,2,1,0,3,2,13
Marquis Teague,2.4,2014-04-16,BKN,@,CLE,L,41.483333333333334,2,9,0.222,1,3,0.333,2,2,1.0,0,5,5,4,1,0,4,1,7
Thabo Sefolosha,8.6,2014-04-16,OKC,,DET,W,25.593333333333334,3,7,0.429,0,4,0.0,1,2,0.5,1,3,4,3,2,0,0,0,7
Ronnie Price,7.2,2014-04-16,ORL,,IND,L,12.133333333333333,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,4,3,0,1,3,5
Darius Miller,9.7,2014-04-16,NOP,,HOU,W,34.266666666666666,4,7,0.571,1,1,1.0,0,0,0.0,2,1,3,1,2,0,0,1,9
Shawn Marion,9.0,2014-04-16,DAL,@,MEM,L,32.33,4,8,0.5,1,3,0.333,0,0,0.0,3,2,5,1,1,0,0,1,9
Richard Jefferson,6.0,2014-04-16,UTA,@,MIN,W,26.65,5,12,0.417,1,7,0.143,0,2,0.0,1,1,2,2,1,0,0,3,11
Norris Cole,3.8,2014-04-16,MIA,,PHI,L,27.616666666666667,2,6,0.333,1,2,0.5,0,0,0.0,1,2,3,3,3,0,3,3,5
Gerald Henderson,4.2,2014-04-16,CHA,,CHI,W,33.31666666666667,5,13,0.385,0,0,0.0,1,3,0.333,0,6,6,1,0,0,1,1,11
Matt Bonner,6.4,2014-04-16,SAS,,LAL,L,16.75,2,5,0.4,2,3,0.667,0,0,0.0,0,8,8,0,0,1,0,0,6
Hedo Turkoglu,6.7,2014-04-16,LAC,@,POR,L,14.816666666666666,3,7,0.429,2,5,0.4,0,0,0.0,0,5,5,1,1,0,0,2,8
Danny Green,2.6,2014-04-16,SAS,,LAL,L,19.666666666666668,3,13,0.231,2,10,0.2,0,0,0.0,1,5,6,0,0,1,0,1,8
Nene,9.6,2014-04-16,WAS,@,BOS,W,22.35,5,6,0.833,0,0,0.0,2,4,0.5,1,2,3,3,0,0,2,2,12
Ray Allen,7.5,2014-04-16,MIA,,PHI,L,24.0,4,9,0.444,1,5,0.2,2,4,0.5,0,3,3,3,0,0,1,0,11
Ognjen Kuzmic,7.5,2014-04-16,GSW,@,DEN,W,30.715,2,2,1.0,0,0,0.0,2,4,0.5,2,5,7,0,2,0,0,5,6
Gary Neal,3.7,2014-04-16,CHA,,CHI,W,19.683333333333334,2,8,0.25,1,3,0.333,0,0,0.0,0,4,4,3,2,0,1,2,5
Ramon Sessions,5.4,2014-04-16,MIL,,ATL,L,30.033333333333335,2,6,0.333,0,3,0.0,2,2,1.0,0,1,1,6,1,1,3,1,6
Jonas Valančiūnas,7.2,2014-04-16,TOR,@,NYK,L,15.7,4,6,0.667,0,0,0.0,0,0,0.0,1,5,6,1,0,1,1,2,8
Aaron Brooks,5.1,2014-04-16,DEN,,GSW,L,25.483333333333334,3,10,0.3,2,5,0.4,0,0,0.0,0,1,1,6,0,0,0,4,8
Jose Calderon,7.3,2014-04-16,DAL,@,MEM,L,27.435,4,8,0.5,1,5,0.2,0,0,0.0,1,1,2,5,0,0,1,3,9
Zaza Pachulia,5.1,2014-04-16,MIL,,ATL,L,21.216666666666665,2,5,0.4,0,0,0.0,3,4,0.75,2,4,6,4,0,0,3,3,7
Udonis Haslem,5.6,2014-04-16,MIA,,PHI,L,16.25,3,4,0.75,0,0,0.0,1,2,0.5,1,9,10,0,0,0,2,2,7
DeMar DeRozan,6.5,2014-04-16,TOR,@,NYK,L,21.816666666666666,2,5,0.4,0,0,0.0,5,6,0.833,2,3,5,1,1,0,3,1,9
Carrick Felix,8.3,2014-04-16,CLE,,BKN,W,12.0,4,6,0.667,2,3,0.667,0,0,0.0,0,2,2,3,0,0,1,2,10
Gerald Green,7.2,2014-04-16,PHX,@,SAC,W,16.683333333333334,5,11,0.455,2,5,0.4,0,0,0.0,0,3,3,0,0,0,0,0,12
Jeff Teague,6.6,2014-04-16,ATL,@,MIL,W,19.583333333333332,4,8,0.5,2,5,0.4,1,2,0.5,0,0,0,2,1,0,2,1,11
