Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,36.3,2016-04-13,LAL,,UTA,W,42.14833333333333,22,50,0.44,6,21,0.286,10,12,0.833,0,4,4,4,1,1,2,1,60
Stephen Curry,40.2,2016-04-13,GSW,,MEM,W,29.768333333333334,15,24,0.625,10,19,0.526,6,6,1.0,1,3,4,6,2,0,2,2,46
Nikola Mirotic,32.9,2016-04-13,CHI,,PHI,W,39.0,10,17,0.588,7,11,0.636,5,6,0.833,2,5,7,4,5,3,2,4,32
Karl-Anthony Towns,25.4,2016-04-13,MIN,,NOP,W,31.95,12,17,0.706,2,5,0.4,2,2,1.0,0,14,14,3,1,2,3,3,28
Norman Powell,27.2,2016-04-13,TOR,@,BKN,W,36.583333333333336,12,18,0.667,5,6,0.833,1,3,0.333,1,8,9,5,1,0,1,2,30
James Harden,26.5,2016-04-13,HOU,,SAC,W,30.266666666666666,13,27,0.481,5,10,0.5,7,8,0.875,2,2,4,4,0,0,1,3,38
Jordan McRae,19.6,2016-04-13,CLE,,DET,L,47.1,14,29,0.483,3,5,0.6,5,8,0.625,1,3,4,7,0,0,5,5,36
Solomon Hill,22.8,2016-04-13,IND,@,MIL,W,32.71666666666667,8,15,0.533,7,11,0.636,2,2,1.0,0,6,6,3,4,0,2,2,25
Justin Holiday,24.0,2016-04-13,CHI,,PHI,W,37.18333333333333,9,15,0.6,5,7,0.714,6,8,0.75,1,2,3,5,2,1,4,2,29
Bojan Bogdanovic,20.7,2016-04-13,BKN,,TOR,L,37.038333333333334,10,17,0.588,7,10,0.7,2,3,0.667,0,6,6,2,1,0,3,3,29
Jusuf Nurkić,9.2,2016-04-13,DEN,@,POR,L,38.84,5,13,0.385,0,0,0.0,1,4,0.25,6,8,14,4,5,3,8,5,11
Trey Lyles,17.3,2016-04-13,UTA,@,LAL,L,39.11666666666667,7,15,0.467,2,6,0.333,2,3,0.667,2,9,11,3,5,0,3,2,18
Terrence Ross,18.0,2016-04-13,TOR,@,BKN,W,28.6,9,21,0.429,5,12,0.417,1,2,0.5,2,8,10,2,0,1,0,1,24
Robert Covington,18.9,2016-04-13,PHI,@,CHI,L,41.86666666666667,7,17,0.412,6,13,0.462,7,7,1.0,1,5,6,2,1,0,2,4,27
Gorgui Dieng,24.1,2016-04-13,MIN,,NOP,W,32.666666666666664,7,8,0.875,2,2,1.0,4,4,1.0,4,7,11,4,0,2,1,3,20
Nene,21.0,2016-04-13,WAS,,ATL,W,28.735,8,12,0.667,0,0,0.0,3,5,0.6,3,5,8,8,3,0,3,3,19
Toney Douglas,21.4,2016-04-13,NOP,@,MIN,L,42.36666666666667,6,13,0.462,2,5,0.4,8,8,1.0,3,1,4,5,4,0,3,2,22
Kyle Anderson,20.4,2016-04-13,SAS,@,DAL,W,30.45,6,10,0.6,1,1,1.0,2,3,0.667,1,9,10,4,5,0,0,2,15
Ben McLemore,16.6,2016-04-13,SAC,@,HOU,L,39.86666666666667,10,20,0.5,4,9,0.444,0,0,0.0,2,3,5,3,2,0,3,2,24
Boban Marjanovic,23.2,2016-04-13,SAS,@,DAL,W,37.001666666666665,7,9,0.778,0,0,0.0,8,8,1.0,3,9,12,1,0,2,1,3,22
Jon Leuer,22.5,2016-04-13,PHX,,LAC,W,20.35,7,8,0.875,0,0,0.0,2,2,1.0,6,8,14,2,2,1,1,1,16
Omer Asik,21.9,2016-04-13,NOP,@,MIN,L,32.1,10,13,0.769,0,0,0.0,4,6,0.667,3,8,11,1,1,0,2,1,24
Patrick Beverley,19.5,2016-04-13,HOU,,SAC,W,32.85,4,7,0.571,1,4,0.25,0,0,0.0,1,3,4,12,6,0,1,3,9
Hassan Whiteside,19.1,2016-04-13,MIA,@,BOS,L,27.933333333333334,6,10,0.6,0,0,0.0,7,9,0.778,2,7,9,0,1,4,1,2,19
Zach Randolph,17.9,2016-04-13,MEM,@,GSW,L,25.683333333333334,11,21,0.524,0,2,0.0,2,2,1.0,5,1,6,4,2,0,4,1,24
James Ennis III,18.8,2016-04-13,NOP,@,MIN,L,39.833333333333336,11,20,0.55,6,11,0.545,0,0,0.0,1,1,2,0,1,0,0,4,28
Nikola Jokić,20.4,2016-04-13,DEN,@,POR,L,34.935,7,10,0.7,1,2,0.5,3,3,1.0,6,7,13,5,0,0,2,3,18
Ramon Sessions,13.4,2016-04-13,WAS,,ATL,W,33.63333333333333,9,16,0.563,3,5,0.6,1,2,0.5,0,4,4,6,1,0,5,5,22
Alan Williams,15.0,2016-04-13,PHX,,LAC,W,22.3,5,9,0.556,0,0,0.0,4,5,0.8,3,9,12,2,1,3,2,4,14
Giannis Antetokounmpo,14.9,2016-04-13,MIL,,IND,L,29.1,7,14,0.5,1,5,0.2,4,4,1.0,2,7,9,5,0,1,4,2,19
Damian Lillard,16.3,2016-04-13,POR,,DEN,W,23.8,8,17,0.471,3,8,0.375,2,2,1.0,0,3,3,5,2,0,2,1,21
Emmanuel Mudiay,14.3,2016-04-13,DEN,@,POR,L,36.876666666666665,11,23,0.478,1,4,0.25,2,2,1.0,0,4,4,6,0,0,4,1,25
Paul Millsap,8.9,2016-04-13,ATL,@,WAS,L,31.116666666666667,4,14,0.286,0,2,0.0,5,6,0.833,4,7,11,1,2,3,4,3,13
Aaron Gordon,18.2,2016-04-13,ORL,@,CHA,L,24.483333333333334,9,17,0.529,1,4,0.25,3,4,0.75,1,4,5,1,2,1,0,1,22
Isaiah Thomas,16.3,2016-04-13,BOS,,MIA,W,34.205,4,15,0.267,2,4,0.5,11,12,0.917,0,4,4,6,1,0,1,2,21
Jerami Grant,15.3,2016-04-13,PHI,@,CHI,L,38.2,7,14,0.5,2,4,0.5,4,6,0.667,1,5,6,1,1,2,1,3,20
Al Horford,17.1,2016-04-13,ATL,@,WAS,L,29.955,6,10,0.6,2,5,0.4,5,5,1.0,0,8,8,2,1,1,2,2,19
Lance Stephenson,19.0,2016-04-13,MEM,@,GSW,L,35.43333333333333,8,14,0.571,3,3,1.0,3,3,1.0,0,2,2,4,2,0,1,2,22
Zach LaVine,14.4,2016-04-13,MIN,,NOP,W,30.816666666666666,8,16,0.5,3,9,0.333,0,0,0.0,0,2,2,5,2,1,3,1,19
Mirza Teletovic,14.4,2016-04-13,PHX,,LAC,W,27.65,8,19,0.421,2,7,0.286,4,4,1.0,4,5,9,2,0,0,2,3,22
Evan Fournier,16.9,2016-04-13,ORL,@,CHA,L,33.5,8,14,0.571,4,5,0.8,2,2,1.0,0,2,2,3,2,0,2,3,22
Jimmy Butler III,12.7,2016-04-13,CHI,,PHI,W,25.65,4,12,0.333,0,0,0.0,2,3,0.667,5,7,12,10,0,1,3,1,10
Delon Wright,18.2,2016-04-13,TOR,@,BKN,W,37.11666666666667,7,14,0.5,0,3,0.0,4,4,1.0,2,3,5,7,0,2,1,1,18
Al Jefferson,22.0,2016-04-13,CHA,,ORL,W,23.383333333333333,11,15,0.733,0,0,0.0,4,6,0.667,0,4,4,2,0,1,0,1,26
Shabazz Muhammad,23.3,2016-04-13,MIN,,NOP,W,23.233333333333334,12,16,0.75,1,3,0.333,3,3,1.0,0,0,0,3,1,0,1,1,28
Cole Aldrich,18.3,2016-04-13,LAC,@,PHX,L,25.133333333333333,5,5,1.0,0,0,0.0,4,4,1.0,2,8,10,1,1,3,1,2,14
Timofey Mozgov,14.1,2016-04-13,CLE,,DET,L,36.55,7,12,0.583,0,0,0.0,0,0,0.0,1,11,12,3,0,2,1,2,14
Draymond Green,11.7,2016-04-13,GSW,,MEM,W,29.783333333333335,4,8,0.5,2,4,0.5,1,2,0.5,3,6,9,7,1,1,5,1,11
Ricky Rubio,15.3,2016-04-13,MIN,,NOP,W,22.183333333333334,1,3,0.333,1,2,0.5,4,4,1.0,0,4,4,10,5,0,2,3,7
Jonathon Simmons,13.5,2016-04-13,SAS,@,DAL,W,30.668333333333333,7,14,0.5,0,3,0.0,5,9,0.556,1,6,7,2,2,0,2,2,19
Raymond Felton,14.6,2016-04-13,DAL,,SAS,L,33.38333333333333,9,16,0.563,2,6,0.333,2,2,1.0,1,3,4,2,1,0,3,2,22
Wesley Johnson,12.1,2016-04-13,LAC,@,PHX,L,34.623333333333335,7,16,0.438,5,8,0.625,0,0,0.0,1,1,2,0,2,1,1,3,19
Stanley Johnson,8.7,2016-04-13,DET,@,CLE,W,31.536666666666665,4,14,0.286,1,3,0.333,3,4,0.75,2,6,8,2,3,1,1,5,12
Jeremy Lamb,11.2,2016-04-13,CHA,,ORL,W,30.35,6,10,0.6,0,3,0.0,0,0,0.0,1,8,9,2,1,3,3,2,12
Pablo Prigioni,4.8,2016-04-13,LAC,@,PHX,L,39.45,4,15,0.267,0,7,0.0,0,0,0.0,1,5,6,9,4,0,6,2,8
Hollis Thompson,15.1,2016-04-13,PHI,@,CHI,L,31.316666666666666,8,13,0.615,3,6,0.5,2,3,0.667,0,2,2,1,1,1,1,4,21
Kosta Koufos,12.1,2016-04-13,SAC,@,HOU,L,33.416666666666664,6,13,0.462,0,0,0.0,0,0,0.0,4,7,11,1,1,2,0,3,12
Clint Capela,10.6,2016-04-13,HOU,,SAC,W,22.866666666666667,3,5,0.6,0,0,0.0,0,3,0.0,5,12,17,1,0,3,1,2,6
Austin Rivers,12.4,2016-04-13,LAC,@,PHX,L,30.95,7,17,0.412,1,5,0.2,1,3,0.333,1,3,4,5,2,0,0,2,16
CJ McCollum,13.4,2016-04-13,POR,,DEN,W,26.648333333333333,8,17,0.471,1,6,0.167,0,0,0.0,0,3,3,5,1,1,1,0,17
Andrew Wiggins,16.2,2016-04-13,MIN,,NOP,W,33.166666666666664,8,14,0.571,1,2,0.5,4,6,0.667,1,3,4,0,0,2,0,1,21
Dirk Nowitzki,11.5,2016-04-13,DAL,,SAS,L,33.795,5,17,0.294,1,7,0.143,8,10,0.8,3,4,7,1,1,0,1,2,19
Reggie Bullock Jr.,15.2,2016-04-13,DET,@,CLE,W,38.45,5,8,0.625,3,5,0.6,2,2,1.0,0,8,8,4,0,0,1,1,15
Jodie Meeks,14.9,2016-04-13,DET,@,CLE,W,26.53,6,15,0.4,4,9,0.444,4,4,1.0,0,3,3,3,0,0,0,0,20
Goran Dragic,14.3,2016-04-13,MIA,@,BOS,L,32.928333333333335,9,16,0.563,0,1,0.0,0,0,0.0,2,0,2,3,1,2,0,5,18
Jared Dudley,15.2,2016-04-13,WAS,,ATL,W,33.36666666666667,5,8,0.625,1,4,0.25,3,4,0.75,2,4,6,4,2,0,1,3,14
Wesley Matthews,8.4,2016-04-13,DAL,,SAS,L,40.166666666666664,4,14,0.286,3,11,0.273,0,0,0.0,1,3,4,3,3,1,1,2,11
James Anderson,5.9,2016-04-13,SAC,@,HOU,L,37.2,5,12,0.417,1,5,0.2,2,6,0.333,1,3,4,5,3,0,6,3,13
Jeff Teague,10.2,2016-04-13,ATL,@,WAS,L,27.423333333333332,6,11,0.545,2,5,0.4,2,2,1.0,0,2,2,5,2,0,5,4,16
Anthony Tolliver,11.1,2016-04-13,DET,@,CLE,W,38.61833333333333,5,10,0.5,5,9,0.556,0,0,0.0,1,7,8,1,0,0,2,1,15
T.J. McConnell,12.2,2016-04-13,PHI,@,CHI,L,21.75,4,6,0.667,1,1,1.0,0,0,0.0,0,3,3,9,3,0,4,1,9
Steve Blake,14.2,2016-04-13,DET,@,CLE,W,24.0,5,7,0.714,3,4,0.75,0,0,0.0,0,2,2,6,1,1,2,1,13
C.J. Wilcox,14.2,2016-04-13,LAC,@,PHX,L,28.85,8,13,0.615,3,6,0.5,0,0,0.0,0,3,3,1,0,1,0,3,19
Joel Anthony,12.1,2016-04-13,DET,@,CLE,W,25.221666666666668,3,3,1.0,0,0,0.0,1,2,0.5,1,3,4,0,0,8,0,2,7
Nerlens Noel,6.5,2016-04-13,PHI,@,CHI,L,32.61666666666667,3,10,0.3,0,1,0.0,1,2,0.5,1,5,6,2,3,3,1,5,7
Tim Frazier,5.2,2016-04-13,NOP,@,MIN,L,35.983333333333334,3,15,0.2,0,2,0.0,0,0,0.0,1,3,4,15,1,0,3,4,6
Lucas Nogueira,9.6,2016-04-13,TOR,@,BKN,W,35.595,3,6,0.5,0,1,0.0,0,0,0.0,3,7,10,3,1,3,2,2,6
Dahntay Jones,8.9,2016-04-13,CLE,,DET,L,42.35,6,14,0.429,1,2,0.5,0,0,0.0,1,4,5,2,1,2,0,6,13
Quincy Acy,7.1,2016-04-13,SAC,@,HOU,L,29.283333333333335,3,12,0.25,1,6,0.167,3,6,0.5,0,8,8,2,2,1,1,0,10
Channing Frye,15.0,2016-04-13,CLE,,DET,L,41.06166666666667,6,10,0.6,1,3,0.333,1,1,1.0,1,5,6,4,1,0,0,1,14
Jabari Parker,11.7,2016-04-13,MIL,,IND,L,25.2,7,17,0.412,0,1,0.0,3,4,0.75,2,5,7,1,1,0,0,1,17
Kenneth Faried,10.1,2016-04-13,DEN,@,POR,L,19.316666666666666,4,9,0.444,1,1,1.0,3,5,0.6,5,3,8,0,1,2,2,3,12
Dwyane Wade,9.9,2016-04-13,MIA,@,BOS,L,31.05,7,16,0.438,0,1,0.0,3,3,1.0,0,3,3,5,0,1,3,2,17
Ish Smith,5.3,2016-04-13,PHI,@,CHI,L,37.56666666666667,4,13,0.308,2,6,0.333,0,0,0.0,0,5,5,8,0,1,3,5,10
P.J. Tucker,11.7,2016-04-13,PHX,,LAC,W,30.05,5,9,0.556,1,3,0.333,3,4,0.75,1,6,7,3,1,0,2,3,14
Avery Bradley,13.5,2016-04-13,BOS,,MIA,W,30.65,8,12,0.667,1,2,0.5,0,0,0.0,1,6,7,0,1,0,1,2,17
Joe Johnson,8.8,2016-04-13,MIA,@,BOS,L,36.516666666666666,9,19,0.474,1,5,0.2,0,0,0.0,0,4,4,1,1,0,3,1,19
Bobby Portis,6.4,2016-04-13,CHI,,PHI,W,28.366666666666667,3,9,0.333,1,1,1.0,2,2,1.0,4,10,14,1,1,0,5,0,9
Dwight Howard,14.6,2016-04-13,HOU,,SAC,W,25.133333333333333,7,9,0.778,0,1,0.0,0,0,0.0,2,8,10,0,0,1,0,1,14
Nemanja Bjelica,12.2,2016-04-13,MIN,,NOP,W,18.683333333333334,4,5,0.8,2,3,0.667,0,0,0.0,0,3,3,3,3,1,1,4,10
Klay Thompson,11.6,2016-04-13,GSW,,MEM,W,28.35,6,13,0.462,4,10,0.4,0,0,0.0,0,2,2,2,0,1,0,1,16
Donald Sloan,11.3,2016-04-13,BKN,,TOR,L,26.02,5,12,0.417,1,3,0.333,0,0,0.0,1,2,3,10,0,0,0,4,11
Tyus Jones,15.6,2016-04-13,MIN,,NOP,W,25.816666666666666,3,5,0.6,1,2,0.5,2,4,0.5,0,1,1,12,1,0,0,0,9
Matt Barnes,5.6,2016-04-13,MEM,@,GSW,L,31.7,2,11,0.182,0,5,0.0,2,3,0.667,2,7,9,6,2,0,2,2,6
Evan Turner,11.8,2016-04-13,BOS,,MIA,W,29.05,7,13,0.538,0,0,0.0,2,3,0.667,0,3,3,4,1,0,1,3,16
Mason Plumlee,9.3,2016-04-13,POR,,DEN,W,23.616666666666667,2,4,0.5,0,0,0.0,4,4,1.0,2,6,8,1,2,2,4,0,8
Allen Crabbe,16.0,2016-04-13,POR,,DEN,W,24.65,4,7,0.571,2,3,0.667,6,7,0.857,1,2,3,2,1,0,0,0,16
Joe Ingles,13.4,2016-04-13,UTA,@,LAL,L,20.493333333333332,4,7,0.571,4,7,0.571,0,0,0.0,0,1,1,4,2,0,0,1,12
Troy Daniels,11.0,2016-04-13,CHA,,ORL,W,27.433333333333334,5,9,0.556,3,7,0.429,0,0,0.0,0,3,3,4,1,0,2,1,13
Henry Sims,11.6,2016-04-13,BKN,,TOR,L,23.225,5,7,0.714,0,0,0.0,0,0,0.0,2,5,7,1,0,3,0,3,10
Jeff Withey,9.6,2016-04-13,UTA,@,LAL,L,27.783333333333335,4,7,0.571,0,0,0.0,2,3,0.667,1,8,9,1,1,1,1,3,10
Jason Thompson,8.6,2016-04-13,TOR,@,BKN,W,21.795,5,12,0.417,1,4,0.25,1,2,0.5,2,6,8,1,0,1,0,3,12
Spencer Hawes,14.5,2016-04-13,CHA,,ORL,W,17.983333333333334,5,6,0.833,2,2,1.0,0,0,0.0,2,3,5,3,0,1,0,1,12
Marcus Thornton,9.1,2016-04-13,WAS,,ATL,W,25.85,6,14,0.429,1,4,0.25,1,1,1.0,0,5,5,2,1,0,1,1,14
Jeff Green,8.5,2016-04-13,LAC,@,PHX,L,24.578333333333333,5,11,0.455,0,2,0.0,2,2,1.0,1,6,7,5,0,0,3,2,12
Kendall Marshall,11.0,2016-04-13,PHI,@,CHI,L,36.68333333333333,4,8,0.5,3,4,0.75,0,0,0.0,1,2,3,5,1,0,1,2,11
Tony Snell,8.3,2016-04-13,CHI,,PHI,W,43.5,4,11,0.364,2,3,0.667,3,3,1.0,0,7,7,0,0,1,1,1,13
Deron Williams,6.8,2016-04-13,DAL,,SAS,L,36.535,4,13,0.308,2,7,0.286,3,3,1.0,0,2,2,7,0,0,3,3,13
Gordon Hayward,7.7,2016-04-13,UTA,@,LAL,L,31.933333333333334,6,16,0.375,2,6,0.333,3,5,0.6,1,1,2,3,0,0,2,2,17
Harrison Barnes,9.7,2016-04-13,GSW,,MEM,W,30.516666666666666,6,10,0.6,2,5,0.4,1,2,0.5,0,6,6,1,0,0,2,2,15
Seth Curry,-1.1,2016-04-13,SAC,@,HOU,L,40.21666666666667,3,18,0.167,3,12,0.25,1,1,1.0,1,5,6,5,0,0,5,1,10
Willie Cauley-Stein,4.6,2016-04-13,SAC,@,HOU,L,31.333333333333332,3,10,0.3,0,0,0.0,0,0,0.0,3,5,8,3,2,1,2,5,6
Cristiano Felicio,6.9,2016-04-13,CHI,,PHI,W,28.633333333333333,2,8,0.25,0,1,0.0,2,2,1.0,4,5,9,4,0,2,2,2,6
Sean Kilpatrick,8.0,2016-04-13,BKN,,TOR,L,31.433333333333334,5,14,0.357,1,4,0.25,1,1,1.0,0,5,5,3,1,0,0,2,12
Shelvin Mack,7.9,2016-04-13,UTA,@,LAL,L,34.55,5,12,0.417,0,4,0.0,2,2,1.0,1,4,5,6,0,0,3,2,12
Gary Harris,6.8,2016-04-13,DEN,@,POR,L,36.81,6,15,0.4,2,5,0.4,2,2,1.0,1,3,4,1,0,0,3,1,16
Archie Goodwin,5.8,2016-04-13,PHX,,LAC,W,30.25,5,16,0.313,0,4,0.0,0,1,0.0,1,2,3,5,2,0,1,1,10
Spencer Dinwiddie,9.0,2016-04-13,DET,@,CLE,W,29.0,3,12,0.25,0,2,0.0,6,10,0.6,2,3,5,5,0,0,0,0,12
D'Angelo Russell,7.1,2016-04-13,LAL,,UTA,W,36.0,4,10,0.4,0,3,0.0,1,1,1.0,0,4,4,5,2,0,2,3,9
Mario Hezonja,8.0,2016-04-13,ORL,@,CHA,L,42.1,3,11,0.273,1,7,0.143,3,3,1.0,0,5,5,4,1,0,0,2,10
Jordan Clarkson,10.6,2016-04-13,LAL,,UTA,W,34.11666666666667,6,10,0.6,0,1,0.0,0,0,0.0,2,5,7,1,1,0,1,1,12
Rodney Stuckey,11.4,2016-04-13,IND,@,MIL,W,22.6,4,8,0.5,0,2,0.0,4,4,1.0,0,4,4,6,0,0,2,0,12
Nikola Vučević,11.8,2016-04-13,ORL,@,CHA,L,20.35,8,13,0.615,0,0,0.0,1,2,0.5,0,4,4,1,0,0,0,2,17
Rashad Vaughn,4.3,2016-04-13,MIL,,IND,L,35.61666666666667,4,14,0.286,2,8,0.25,0,0,0.0,1,3,4,2,1,1,1,3,10
Ed Davis,7.0,2016-04-13,POR,,DEN,W,24.383333333333333,4,7,0.571,0,0,0.0,1,4,0.25,4,5,9,2,1,0,3,3,9
JaMychal Green,10.6,2016-04-13,MEM,@,GSW,L,26.0,5,8,0.625,0,0,0.0,2,3,0.667,4,4,8,2,0,0,2,2,12
Zaza Pachulia,8.4,2016-04-13,DAL,,SAS,L,29.651666666666667,3,4,0.75,0,0,0.0,2,2,1.0,5,7,12,2,0,0,3,5,8
Jae Crowder,7.7,2016-04-13,BOS,,MIA,W,35.778333333333336,6,13,0.462,1,4,0.25,0,0,0.0,3,3,6,2,0,0,1,5,13
Glenn Robinson III,10.0,2016-04-13,IND,@,MIL,W,27.716666666666665,6,12,0.5,2,3,0.667,0,0,0.0,0,2,2,2,1,0,1,0,14
Devin Booker,1.7,2016-04-13,PHX,,LAC,W,26.7,4,14,0.286,2,5,0.4,2,2,1.0,0,2,2,2,1,1,5,2,12
Kelly Olynyk,11.3,2016-04-13,BOS,,MIA,W,18.4,4,9,0.444,0,2,0.0,3,3,1.0,0,1,1,3,3,0,0,1,11
Shaun Livingston,10.5,2016-04-13,GSW,,MEM,W,21.383333333333333,2,4,0.5,0,0,0.0,2,2,1.0,0,3,3,10,1,0,2,1,6
Justin Anderson,8.7,2016-04-13,DAL,,SAS,L,30.121666666666666,2,5,0.4,1,3,0.333,2,2,1.0,0,5,5,4,1,1,0,4,7
Michael Beasley,9.6,2016-04-13,HOU,,SAC,W,16.633333333333333,4,8,0.5,0,0,0.0,2,2,1.0,0,5,5,2,1,1,1,0,10
JJ Hickson,5.1,2016-04-13,WAS,,ATL,W,19.265,2,7,0.286,0,0,0.0,2,8,0.25,5,7,12,1,0,1,1,1,6
Justise Winslow,10.6,2016-04-13,MIA,@,BOS,L,28.466666666666665,3,5,0.6,1,2,0.5,0,0,0.0,5,5,10,1,1,0,0,2,7
Joe Young,3.2,2016-04-13,IND,@,MIL,W,22.983333333333334,3,13,0.231,1,5,0.2,0,0,0.0,0,4,4,7,1,0,3,0,7
Danny Green,8.8,2016-04-13,SAS,@,DAL,W,26.871666666666666,5,11,0.455,2,5,0.4,0,1,0.0,0,2,2,3,1,0,0,2,12
Richard Jefferson,9.7,2016-04-13,CLE,,DET,L,32.961666666666666,5,11,0.455,1,2,0.5,5,6,0.833,0,2,2,2,0,0,1,3,16
Dante Cunningham,8.4,2016-04-13,NOP,@,MIN,L,34.88333333333333,6,14,0.429,2,6,0.333,3,4,0.75,0,0,0,2,0,0,1,3,17
Tim Hardaway Jr.,10.6,2016-04-13,ATL,@,WAS,L,15.751666666666667,4,7,0.571,3,4,0.75,2,2,1.0,0,4,4,1,0,0,1,0,13
Chris McCullough,8.0,2016-04-13,BKN,,TOR,L,21.73,3,7,0.429,0,3,0.0,0,0,0.0,2,3,5,1,3,1,1,0,6
Luol Deng,4.7,2016-04-13,MIA,@,BOS,L,35.21666666666667,3,9,0.333,0,5,0.0,0,0,0.0,2,6,8,2,0,2,1,3,6
Noah Vonleh,3.3,2016-04-13,POR,,DEN,W,25.368333333333332,2,8,0.25,0,3,0.0,2,2,1.0,1,4,5,1,1,3,2,4,6
Marreese Speights,10.5,2016-04-13,GSW,,MEM,W,12.016666666666667,5,9,0.556,0,2,0.0,2,2,1.0,1,3,4,0,2,0,0,2,12
Jordan Farmar,7.5,2016-04-13,MEM,@,GSW,L,21.483333333333334,4,9,0.444,1,4,0.25,0,0,0.0,0,2,2,4,2,0,1,3,9
Doug McDermott,12.3,2016-04-13,CHI,,PHI,W,34.483333333333334,7,11,0.636,0,1,0.0,2,3,0.667,0,1,1,3,0,0,0,2,16
Kent Bazemore,1.5,2016-04-13,ATL,@,WAS,L,21.416666666666668,1,7,0.143,0,4,0.0,2,2,1.0,0,8,8,4,2,0,4,3,4
Lavoy Allen,9.8,2016-04-13,IND,@,MIL,W,25.466666666666665,7,12,0.583,0,0,0.0,0,0,0.0,3,3,6,0,0,0,0,4,14
Markel Brown,2.6,2016-04-13,BKN,,TOR,L,31.52,4,14,0.286,1,5,0.2,0,0,0.0,0,6,6,0,0,2,1,1,9
Jeremy Lin,9.7,2016-04-13,CHA,,ORL,W,20.75,4,7,0.571,2,3,0.667,0,0,0.0,1,3,4,4,0,0,1,1,10
James Jones,2.9,2016-04-13,CLE,,DET,L,35.75,4,10,0.4,1,5,0.2,0,0,0.0,1,4,5,1,1,1,3,5,9
Aron Baynes,8.9,2016-04-13,DET,@,CLE,W,27.793333333333333,5,9,0.556,0,0,0.0,4,4,1.0,3,2,5,1,0,0,3,3,14
Garrett Temple,5.0,2016-04-13,WAS,,ATL,W,15.95,4,7,0.571,2,4,0.5,2,3,0.667,0,1,1,1,1,1,6,0,12
Tyler Ennis,7.0,2016-04-13,MIL,,IND,L,29.233333333333334,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,5,3,0,3,2,5
Jordan Hamilton,4.0,2016-04-13,NOP,@,MIN,L,34.6,2,10,0.2,1,6,0.167,1,2,0.5,1,6,7,5,0,0,1,1,6
Andre Miller,7.6,2016-04-13,SAS,@,DAL,W,28.083333333333332,3,7,0.429,0,1,0.0,2,2,1.0,1,5,6,5,0,0,2,1,8
Brian Roberts,10.9,2016-04-13,POR,,DEN,W,16.8,6,9,0.667,1,3,0.333,1,1,1.0,0,1,1,1,1,0,0,3,14
Damien Inglis,8.6,2016-04-13,MIL,,IND,L,20.266666666666666,4,5,0.8,2,2,1.0,0,0,0.0,0,4,4,1,1,0,2,1,10
Jordan Hill,2.0,2016-04-13,IND,@,MIL,W,30.216666666666665,1,9,0.111,0,0,0.0,0,0,0.0,3,8,11,3,0,1,1,1,2
Myles Turner,3.7,2016-04-13,IND,@,MIL,W,22.083333333333332,2,5,0.4,0,0,0.0,0,0,0.0,1,4,5,1,2,2,2,4,4
Rondae Hollis-Jefferson,7.5,2016-04-13,BKN,,TOR,L,24.2,3,5,0.6,0,0,0.0,2,4,0.5,0,3,3,1,1,2,1,1,8
Jarell Martin,5.3,2016-04-13,MEM,@,GSW,L,24.0,4,8,0.5,0,0,0.0,3,4,0.75,2,3,5,0,1,0,3,4,11
Otto Porter Jr.,5.8,2016-04-13,WAS,,ATL,W,22.433333333333334,2,7,0.286,0,4,0.0,1,1,1.0,0,3,3,1,3,1,0,1,5
Chase Budinger,9.8,2016-04-13,PHX,,LAC,W,16.066666666666666,3,5,0.6,0,1,0.0,0,0,0.0,3,2,5,2,2,0,0,0,6
Mike Miller,6.1,2016-04-13,DEN,@,POR,L,18.283333333333335,2,6,0.333,1,4,0.25,0,0,0.0,0,4,4,3,2,0,0,2,5
Shane Larkin,5.2,2016-04-13,BKN,,TOR,L,28.266666666666666,3,7,0.429,0,0,0.0,0,1,0.0,0,3,3,4,2,0,2,1,6
Trevor Booker,6.4,2016-04-13,UTA,@,LAL,L,28.79,4,7,0.571,0,0,0.0,0,2,0.0,2,3,5,2,1,0,1,3,8
Jason Terry,7.3,2016-04-13,HOU,,SAC,W,14.316666666666666,3,8,0.375,3,7,0.429,0,0,0.0,0,2,2,3,0,0,0,0,9
Marvin Williams,10.3,2016-04-13,CHA,,ORL,W,9.8,4,5,0.8,2,3,0.667,1,1,1.0,0,4,4,0,0,0,0,0,11
Al-Farouq Aminu,7.1,2016-04-13,POR,,DEN,W,18.716666666666665,3,6,0.5,2,5,0.4,2,2,1.0,1,2,3,0,1,0,1,3,10
Dennis Schröder,3.0,2016-04-13,ATL,@,WAS,L,20.576666666666668,4,11,0.364,1,3,0.333,2,6,0.333,0,0,0,3,1,0,3,1,11
Xavier Munford,2.3,2016-04-13,MEM,@,GSW,L,25.6,2,10,0.2,0,2,0.0,0,1,0.0,0,2,2,4,2,1,0,3,4
Andre Iguodala,5.3,2016-04-13,GSW,,MEM,W,28.516666666666666,1,4,0.25,0,3,0.0,1,2,0.5,1,3,4,7,1,0,2,1,3
Julius Randle,2.9,2016-04-13,LAL,,UTA,W,33.15,1,4,0.25,0,0,0.0,0,0,0.0,0,9,9,1,1,1,1,2,2
